point_of_origin,nearest_point,distance_in_meter
POINT (29.00295 41.06192),POINT (29.0009039 41.06547929999999),414.3734775487037
POINT (29.04178 41.06817),POINT (29.03654855 41.07449),845.6651392178786
POINT (28.99792 41.04765),POINT (29.0004588 41.0487174),299.9961662766928
POINT (28.99652 41.043),POINT (29.0004588 41.0487174),707.778778325232
POINT (29.03128 41.08936),POINT (29.02571553100006 41.07891799500004),1189.5486384870146
POINT (29.03053 41.09036),POINT (29.02571553100006 41.07891799500004),1235.7462380833965
POINT (28.99554 41.03771),POINT (28.99013805 41.03554045),634.9578582700694
POINT (29.01661 41.05241),POINT (29.016612 41.066644),1386.7236344948237
POINT (29.01732 41.09219),POINT (29.017713 41.0877267),437.0020258409204
POINT (28.99739000000001 41.04434000000001),POINT (29.0004588 41.0487174),545.5466074177615
POINT (29.03011 41.07131),POINT (29.03654855 41.07449),777.9523195772568
POINT (29.00529 41.04821),POINT (29.0004588 41.0487174),537.7474521291152
POINT (29.00216 41.05396),POINT (29.0001178 41.0527306),256.09267729713446
POINT (29.0095 41.06155),POINT (29.0084154 41.0687452),711.2643040857669
POINT (29.00907 41.05967),POINT (29.0084154 41.0687452),887.1748373761106
POINT (29.0026 41.06198),POINT (29.0009039 41.06547929999999),389.3519570318213
POINT (29.00393 41.05931),POINT (28.9995352 41.0557256),599.3713533978894
POINT (29.0089 41.04317),POINT (29.0004588 41.0487174),1080.4967169864651
POINT (29.04282000000001 41.06949),POINT (29.03654855 41.07449),848.7332736786634
POINT (29.00748 41.05769),POINT (28.9995352 41.0557256),901.1302402953102
POINT (29.00274000000001 41.04635),POINT (29.0004588 41.0487174),342.2536216499014
POINT (29.00356 41.05817),POINT (28.9995352 41.0557256),505.6934214609931
POINT (29.01895 41.05564),POINT (29.016612 41.066644),1102.9089301636748
POINT (29.0042 41.05366),POINT (29.0001178 41.0527306),461.4274128068125
POINT (29.02574000000001 41.04898),POINT (29.016612 41.066644),1996.1833976271344
POINT (29.02156 41.04849),POINT (29.016612 41.066644),1851.6585761603342
POINT (28.99722 41.04847),POINT (29.0004588 41.0487174),359.7833331046037
POINT (29.00713 41.04509),POINT (29.0004588 41.0487174),819.5375831658067
POINT (29.00365 41.04456),POINT (29.0004588 41.0487174),537.7700081944431
POINT (29.01203 41.09151),POINT (29.01134024300007 41.08607120700003),535.3769330741703
POINT (29.02552 41.06431),POINT (29.016612 41.066644),1013.1716183480413
POINT (29.00674 41.04989000000001),POINT (29.0004588 41.0487174),705.4949131568071
POINT (29.012 41.0456),POINT (29.0004588 41.0487174),1314.7453612966965
POINT (29.03702 41.06436),POINT (29.03654855 41.07449),988.0891291414981
POINT (29.02658 41.0641),POINT (29.016612 41.066644),1132.2703713466308
POINT (29.01954000000001 41.073),POINT (29.0183963 41.0726145),132.20951373763916
POINT (29.02755 41.0852),POINT (29.02571553100006 41.07891799500004),644.8487338705285
POINT (29.01999 41.05281),POINT (29.016612 41.066644),1398.771250549287
POINT (29.04112000000001 41.07782),POINT (29.03654855 41.07449),601.6068557686638
POINT (29.00947 41.0883),POINT (29.01134024300007 41.08607120700003),300.2050352339933
POINT (29.04004 41.08444),POINT (29.03654855 41.07449),1043.562936299658
POINT (29.01797 41.07559000000001),POINT (29.0167598 41.0740579),200.67580135706928
POINT (29.012 41.04372),POINT (29.0004588 41.0487174),1368.7154513403784
POINT (29.02714000000001 41.05162),POINT (29.016612 41.066644),1871.8388534841274
POINT (28.99973 41.04676),POINT (29.0004588 41.0487174),207.1270924379039
POINT (29.02599 41.05485),POINT (29.016612 41.066644),1549.3555196883556
POINT (29.02698 41.05471),POINT (29.016612 41.066644),1634.6752587103579
POINT (29.0034 41.0436),POINT (29.0004588 41.0487174),595.7316005898022
POINT (29.0005 41.04648),POINT (29.0004588 41.0487174),218.0566265385198
POINT (29.02847 41.09227),POINT (29.0178818 41.0876828),1255.7573911854731
POINT (29.00118 41.04385),POINT (29.0004588 41.0487174),480.95943690830364
POINT (29.00409 41.06203),POINT (29.0009636 41.065532),486.3199012586823
POINT (29.0026 41.04388),POINT (29.0004588 41.0487174),527.7184275820639
POINT (28.9993 41.04244),POINT (29.0004588 41.0487174),625.0027414646135
POINT (29.02584 41.04748),POINT (29.016612 41.066644),2128.747761352447
POINT (29.02261 41.07717),POINT (29.0224208 41.0793328),211.73618062794557
POINT (29.00076 41.04335),POINT (29.0004588 41.0487174),524.0549269798062
POINT (29.02477 41.05116),POINT (29.016612 41.066644),1758.6873292528
POINT (29.01807 41.06808),POINT (29.016612 41.066644),213.74267266024793
POINT (28.99994 41.04375),POINT (29.0004588 41.0487174),487.42075280692893
POINT (29.02519 41.05197),POINT (29.016612 41.066644),1716.8249666311776
POINT (29.00962 41.06009),POINT (29.0084154 41.0687452),853.7838798142399
POINT (29.00926 41.0599),POINT (29.0084154 41.0687452),866.8626851310167
POINT (29.02638 41.08766),POINT (29.0178818 41.0876828),941.9102175443464
POINT (29.00487 41.04506),POINT (29.0004588 41.0487174),605.009880087619
POINT (29.00364 41.04941),POINT (29.0004588 41.0487174),358.99095770187023
POINT (29.02763 41.08886),POINT (29.0178818 41.0876828),1086.521917461219
POINT (29.001 41.04712),POINT (29.0004588 41.0487174),166.80636247711897
POINT (29.00177 41.0437),POINT (29.0004588 41.0487174),510.02791645931046
POINT (29.00381 41.04612),POINT (29.0004588 41.0487174),449.45882588120537
POINT (29.01109000000001 41.04532),POINT (29.0004588 41.0487174),1223.9315207158468
POINT (29.00466 41.06321),POINT (29.0009636 41.065532),468.0133245153135
POINT (29.00701 41.04917),POINT (29.0004588 41.0487174),727.4455897651725
POINT (29.00214 41.04806),POINT (29.0004588 41.0487174),197.03967985220646
POINT (29.00748 41.05061),POINT (29.0004588 41.0487174),799.7509463575464
POINT (28.99876 41.04909),POINT (29.0004588 41.0487174),191.7561128504513
POINT (28.99875 41.04523),POINT (29.0004588 41.0487174),389.0264260009759
POINT (29.01144 41.04872),POINT (29.0004588 41.0487174),1217.1108027942664
POINT (29.00076 41.04781),POINT (29.0004588 41.0487174),94.50810909932738
POINT (29.01348 41.06029),POINT (29.016612 41.066644),709.72674054071
POINT (29.01401 41.04447),POINT (29.0004588 41.0487174),1557.9279336165564
POINT (29.00323 41.05671),POINT (28.9995352 41.0557256),420.59908763971475
POINT (29.00518 41.04525),POINT (29.0004588 41.0487174),622.8666467373574
POINT (29.00384 41.04496),POINT (29.0004588 41.0487174),523.9080468395575
POINT (29.02454 41.04873),POINT (29.016612 41.066644),1953.9099113312413
POINT (29.00722 41.06142),POINT (29.0084154 41.0687452),725.8997118262221
POINT (29.00914 41.06125),POINT (29.0084154 41.0687452),734.6653216920879
POINT (29.00735 41.06109),POINT (29.0084154 41.0687452),755.1474807680459
POINT (29.00582 41.05544),POINT (28.9995352 41.0557256),697.1365191201529
POINT (28.99859 41.04296),POINT (29.0004588 41.0487174),598.0140409254243
POINT (29.00595 41.04802),POINT (29.0004588 41.0487174),612.403256709941
POINT (29.03921 41.08956),POINT (29.03654855 41.07449),1497.2157083205789
POINT (29.01116 41.05785),POINT (29.016612 41.066644),1048.42496324727
POINT (29.04643 41.08158),POINT (29.03654855 41.07449),1294.7581102043907
POINT (29.00911 41.06158),POINT (29.0084154 41.0687452),702.3425327072622
POINT (29.0254 41.07658),POINT (29.0253075 41.0777839),117.72533684231242
POINT (29.02911 41.05521),POINT (29.016612 41.066644),1777.518374276837
POINT (29.00602 41.06357),POINT (29.0009636 41.065532),592.138111788496
POINT (29.00382 41.05348),POINT (29.0001178 41.0527306),416.78254811643296
POINT (29.00103 41.04359),POINT (29.0004588 41.0487174),503.5999545232457
POINT (29.02606 41.04911),POINT (29.016612 41.066644),2003.5810810767418
POINT (29.02575 41.05246),POINT (29.016612 41.066644),1713.2289006388535
POINT (29.00054 41.04795),POINT (29.0004588 41.0487174),75.31392525020445
POINT (29.02574000000001 41.05461),POINT (29.016612 41.066644),1548.5296568293616
POINT (29.00262 41.04527),POINT (29.0004588 41.0487174),412.5668253437656
POINT (29.00376 41.06235),POINT (29.0009636 41.065532),438.3954613405274
POINT (29.01004 41.0623),POINT (29.0084154 41.0687452),653.2638315916699
POINT (29.00971 41.06154),POINT (29.0084154 41.0687452),716.5198397321859
POINT (28.99838 41.04908),POINT (29.0004588 41.0487174),233.0985875514785
POINT (29.04106 41.06949),POINT (29.03654855 41.07449),698.0071956801523
POINT (29.01941 41.06255),POINT (29.016612 41.066644),505.2245904548283
POINT (29.01209 41.04371),POINT (29.0004588 41.0487174),1378.3872048850524
POINT (29.00041 41.04346),POINT (29.0004588 41.0487174),512.3017274195641
POINT (29.0026 41.05945),POINT (28.9995352 41.0557256),497.0751756005743
POINT (29.0002 41.04837),POINT (29.0004588 41.0487174),44.369165858386914
POINT (29.03256 41.0738),POINT (29.03654855 41.07449),447.15620404431814
POINT (29.00214 41.05659),POINT (28.9995352 41.0557256),300.7399785569712
POINT (29.01842000000001 41.08069),POINT (29.0224208 41.0793328),462.7250961010425
POINT (29.00012000000001 41.0448),POINT (29.0004588 41.0487174),383.54875616720466
POINT (29.00619 41.0464),POINT (29.0004588 41.0487174),674.1601489935691
POINT (28.99883 41.04854),POINT (29.0004588 41.0487174),181.35495167101163
POINT (29.01205 41.04651),POINT (29.0004588 41.0487174),1302.5989406818628
POINT (29.02322 41.0535),POINT (29.016612 41.066644),1475.1526149209024
POINT (29.00505 41.04916),POINT (29.0004588 41.0487174),510.69347941334775
POINT (29.00793 41.05939),POINT (28.9995352 41.0557256),996.5973864773716
POINT (29.00446 41.04452),POINT (29.0004588 41.0487174),603.2711841143404
POINT (29.00237000000001 41.04897),POINT (29.0004588 41.0487174),213.2544572032425
POINT (29.03204 41.09005),POINT (29.02571553100006 41.07891799500004),1291.2290765913065
POINT (29.00688 41.04671),POINT (29.0004588 41.0487174),738.0864993263808
POINT (29.03406 41.08125),POINT (29.03654855 41.07449),713.8986474966222
POINT (29.04242 41.07675),POINT (29.03654855 41.07449),686.9924560551461
POINT (29.00454 41.04681),POINT (29.0004588 41.0487174),489.03443748308905
POINT (29.00656 41.05722),POINT (28.9995352 41.0557256),792.0977793492482
POINT (29.0008 41.04485),POINT (29.0004588 41.0487174),378.7257726354063
POINT (29.02292000000001 41.05645),POINT (29.016612 41.066644),1214.5247496357692
POINT (29.01121 41.04546),POINT (29.0004588 41.0487174),1233.1603807893719
POINT (29.00138 41.04963),POINT (29.0004588 41.0487174),135.39541069807908
POINT (29.00505 41.04201),POINT (29.0004588 41.0487174),828.2924161595294
POINT (29.03081 41.07108),POINT (29.03654855 41.07449),717.5486938476747
POINT (29.02239 41.07624000000001),POINT (29.0224208 41.0793328),301.3133831176194
POINT (29.0035 41.05148),POINT (29.0001178 41.0527306),394.1766997642441
POINT (29.00549 41.06292),POINT (29.0009636 41.065532),562.549221930228
POINT (29.00609 41.05362),POINT (29.0001178 41.0527306),667.5822431742241
POINT (29.005 41.05379),POINT (29.0001178 41.0527306),550.8801008252833
POINT (29.00713 41.05056),POINT (29.0004588 41.0487174),760.8920676930126
POINT (29.00536 41.04675),POINT (29.0004588 41.0487174),576.0594760549724
POINT (28.99872 41.04893),POINT (29.0004588 41.0487174),193.83137728514103
POINT (29.00614 41.05623),POINT (28.9995352 41.0557256),733.696275279312
POINT (29.00278 41.06222),POINT (29.0009039 41.06547929999999),379.596885073042
POINT (29.01167 41.04534),POINT (29.0004588 41.0487174),1285.4376783959567
POINT (29.01629 41.07497),POINT (29.0167598 41.0740579),102.99245118917463
POINT (29.00638 41.04681),POINT (29.0004588 41.0487174),682.0884339547231
POINT (29.00206 41.04433),POINT (29.0004588 41.0487174),462.8719862208689
POINT (29.02539 41.04862),POINT (29.016612 41.066644),2007.411250151738
POINT (29.00323 41.06),POINT (28.9995352 41.0557256),584.0934023345534
POINT (29.02664 41.05049),POINT (29.016612 41.066644),1926.6256739198682
POINT (29.04025 41.07897),POINT (29.03654855 41.07449),598.9355449253087
POINT (29.02609 41.04951),POINT (29.016612 41.066644),1972.2336293554094
POINT (29.00709 41.05218),POINT (29.0001178 41.0527306),774.62949770227
POINT (29.02338 41.04862),POINT (29.016612 41.066644),1909.4228324398118
POINT (29.02474 41.08481),POINT (29.0224208 41.0793328),592.2614005414991
POINT (29.02104000000001 41.0742),POINT (29.0183963 41.0726145),331.2357015179258
POINT (29.00314 41.04429),POINT (29.0004588 41.0487174),523.8436281226258
POINT (29.00627 41.04828),POINT (29.0004588 41.0487174),645.4975753001382
POINT (29.00279 41.04394),POINT (29.0004588 41.0487174),532.3985569014015
POINT (28.99814000000001 41.04834),POINT (29.0004588 41.0487174),259.62349617825186
POINT (29.0016 41.06093),POINT (29.0009039 41.06547929999999),449.9377004031813
POINT (29.03672000000001 41.06558),POINT (29.03654855 41.07449),868.0823910204233
POINT (29.01972 41.07365),POINT (29.0183963 41.0726145),178.0493855272216
POINT (28.99877 41.04954),POINT (29.0004588 41.0487174),203.61907814546444
POINT (29.00793 41.04292),POINT (29.0004588 41.0487174),1002.3914227122715
POINT (29.0053 41.04907),POINT (29.0004588 41.0487174),537.6770809408681
POINT (28.99999 41.04666),POINT (29.0004588 41.0487174),207.09464897047096
POINT (29.00629 41.05126),POINT (29.0001178 41.0527306),698.946174856655
POINT (28.9999 41.04912),POINT (29.0004588 41.0487174),73.3133629671074
POINT (29.01284 41.04764),POINT (29.0004588 41.0487174),1376.2903126678964
POINT (29.01933 41.05115),POINT (29.016612 41.066644),1539.2251809851919
POINT (29.00235 41.04326),POINT (29.0004588 41.0487174),571.5783471390357
POINT (29.02752000000001 41.05328),POINT (29.016612 41.066644),1776.687297425293
POINT (29.00535 41.04871),POINT (29.0004588 41.0487174),542.1206057833537
POINT (29.01202 41.04644),POINT (29.0004588 41.0487174),1300.4659671338084
POINT (29.00696 41.06404000000001),POINT (29.0084154 41.0687452),485.98797940400453
POINT (29.01922 41.07406),POINT (29.0183963 41.0726145),167.82687222323594
POINT (29.02695 41.04834),POINT (29.016612 41.066644),2119.5584851028766
POINT (29.03553 41.06098),POINT (29.03654855 41.07449),1320.7763041287012
POINT (29.01139 41.04855),POINT (29.0004588 41.0487174),1211.6787600825464
POINT (28.99859 41.04848),POINT (29.0004588 41.0487174),208.4175472757064
POINT (29.00202 41.06013),POINT (28.9995352 41.0557256),509.9247561661799
POINT (29.00193 41.06088),POINT (29.0009039 41.06547929999999),462.35033240488514
POINT (29.02549 41.04841),POINT (29.016612 41.066644),2030.6769945474828
POINT (29.01093 41.09109),POINT (29.01134024300007 41.08607120700003),491.08285408330886
POINT (29.02508 41.04866),POINT (29.016612 41.066644),1987.5519605669663
POINT (29.03568 41.08552),POINT (29.03654855 41.07449),1078.6816218409974
POINT (29.00223 41.04416),POINT (29.0004588 41.0487174),485.5202297692768
POINT (28.99873 41.04725),POINT (29.0004588 41.0487174),239.08044175997142
POINT (29.0229 41.05197),POINT (29.016612 41.066644),1590.3851912505959
POINT (29.00699 41.04968),POINT (29.0004588 41.0487174),729.9417217561211
POINT (29.00686 41.04423),POINT (29.0004588 41.0487174),833.3888001863556
POINT (29.00692 41.04568),POINT (29.0004588 41.0487174),774.8756816586665
POINT (29.03553 41.08386),POINT (29.03654855 41.07449),919.6411586003818
POINT (29.00328 41.04554),POINT (29.0004588 41.0487174),440.0286251863318
POINT (29.0096 41.05438),POINT (29.0001178 41.0527306),1063.1839574807498
POINT (29.00007 41.04533),POINT (29.0004588 41.0487174),332.86492731563396
POINT (29.01167 41.04645),POINT (29.0004588 41.0487174),1262.0887501738607
POINT (29.02503 41.04892),POINT (29.016612 41.066644),1962.621069346763
POINT (29.00551 41.048),POINT (29.0004588 41.0487174),564.2007185451706
POINT (29.00732 41.0599),POINT (29.0009636 41.065532),893.0145891293461
POINT (29.03327 41.08859),POINT (29.02571553100006 41.07891799500004),1260.458471979893
POINT (29.00408 41.05953),POINT (28.9995352 41.0557256),625.4211221103552
POINT (29.011 41.04473),POINT (29.0004588 41.0487174),1231.2443093555564
POINT (29.00127 41.05694),POINT (28.9995352 41.0557256),225.77117781918457
POINT (29.00089 41.04121),POINT (29.0004588 41.0487174),733.067683648864
POINT (29.04458 41.06908),POINT (29.03654855 41.07449),1034.4466266291797
POINT (29.00502 41.04497),POINT (29.0004588 41.0487174),623.616144986838
POINT (29.00211 41.04668),POINT (29.0004588 41.0487174),270.0063570901038
POINT (29.03716 41.08379),POINT (29.03654855 41.07449),908.3917831657463
POINT (29.00309 41.0546),POINT (29.0001178 41.0527306),376.4306240270789
POINT (28.99963 41.04435),POINT (29.0004588 41.0487174),435.35620176025583
POINT (29.0048 41.05643),POINT (28.9995352 41.0557256),587.5508503862145
POINT (29.00247 41.04634),POINT (29.0004588 41.0487174),321.48245955348875
POINT (29.00355 41.04604000000001),POINT (29.0004588 41.0487174),430.6306306963618
POINT (29.00397 41.04515),POINT (29.0004588 41.0487174),521.798599247489
POINT (29.00353 41.04563),POINT (29.0004588 41.0487174),454.2778470109069
POINT (29.00481 41.04437),POINT (29.0004588 41.0487174),641.8847490822959
POINT (29.00933 41.08909),POINT (29.01134024300007 41.08607120700003),368.9834681064675
POINT (29.00226 41.04829),POINT (29.0004588 41.0487174),203.93477483411598
POINT (29.02579 41.06429),POINT (29.016612 41.066644),1042.7823740259796
POINT (28.99855 41.04813),POINT (29.0004588 41.0487174),219.16882378250074
POINT (29.03323 41.08922000000001),POINT (29.02571553100006 41.07891799500004),1304.1306106787822
POINT (29.01387 41.08612),POINT (29.01358085300007 41.08387684500008),220.8790150737229
POINT (29.04193 41.06886),POINT (29.03654855 41.07449),810.2339283514269
POINT (28.99949 41.04859),POINT (29.0004588 41.0487174),108.09286932726553
POINT (28.99992 41.04724),POINT (29.0004588 41.0487174),155.85121459189992
POINT (29.02873 41.08582),POINT (29.02571553100006 41.07891799500004),750.787765434328
POINT (29.00581 41.0492),POINT (29.0004588 41.0487174),594.9657262930292
POINT (29.00973 41.09033),POINT (29.01134024300007 41.08607120700003),451.68516573993696
POINT (29.0311 41.08632),POINT (29.02571553100006 41.07891799500004),935.9864937527731
POINT (29.02145 41.06134),POINT (29.016612 41.066644),744.6731303144513
POINT (29.01488 41.09329),POINT (29.017713 41.0877267),626.3829582037124
POINT (29.00002000000001 41.04574),POINT (29.0004588 41.0487174),294.1622576338817
POINT (29.00287 41.04182),POINT (29.0004588 41.0487174),723.2507180206551
POINT (29.00396 41.04685),POINT (29.0004588 41.0487174),428.59811351552844
POINT (28.99959 41.0462),POINT (29.0004588 41.0487174),263.51667924534416
POINT (29.0059 41.05271),POINT (29.0001178 41.0527306),640.8779884238864
POINT (29.0071 41.05608),POINT (28.9995352 41.0557256),839.1615824908096
POINT (29.02267 41.05098),POINT (29.016612 41.066644),1667.182483717967
POINT (29.01973 41.0748),POINT (29.0183963 41.0726145),259.1979727536129
POINT (29.00788 41.04626),POINT (29.0004588 41.0487174),856.6759035591905
POINT (29.00451 41.05791),POINT (28.9995352 41.0557256),591.0396823304994
POINT (29.02387 41.05128),POINT (29.016612 41.066644),1699.242963067191
POINT (28.99998 41.04509),POINT (29.0004588 41.0487174),357.4108718859879
POINT (29.02748 41.07049),POINT (29.0253075 41.0777839),750.2213802486082
POINT (29.0214 41.08841),POINT (29.0178818 41.0876828),396.3266981856288
POINT (29.03568 41.08209),POINT (29.03654855 41.07449),746.5112566731407
POINT (28.99841 41.04832),POINT (29.0004588 41.0487174),230.35817194957383
POINT (29.02204 41.04907),POINT (29.016612 41.066644),1814.700424998621
POINT (29.00568 41.04921),POINT (29.0004588 41.0487174),580.6829801376301
POINT (29.02108 41.09645),POINT (29.0178818 41.0876828),924.7435121847782
POINT (29.02141 41.05063),POINT (29.016612 41.066644),1648.2468120602152
POINT (29.00504 41.05625),POINT (28.9995352 41.0557256),612.2647218580119
POINT (29.00144 41.04404),POINT (29.0004588 41.0487174),468.55210652627494
POINT (29.00512 41.05675),POINT (28.9995352 41.0557256),626.9917560745715
POINT (29.0036 41.04324),POINT (29.0004588 41.0487174),637.2211701551067
POINT (29.00577 41.04843),POINT (29.0004588 41.0487174),589.3368637276185
POINT (29.01219 41.04676),POINT (29.0004588 41.0487174),1314.150115037586
POINT (29.01226 41.0465),POINT (29.0004588 41.0487174),1325.719005464703
POINT (28.99872 41.04442),POINT (29.0004588 41.0487174),460.9565983493455
POINT (29.01148 41.0436),POINT (29.0004588 41.0487174),1319.3852467506192
POINT (29.02215 41.05335),POINT (29.016612 41.066644),1433.2047505510996
POINT (29.02668 41.05432),POINT (29.016612 41.066644),1639.0964754963775
POINT (29.00065 41.0484),POINT (29.0004588 41.0487174),37.49090925975233
POINT (29.02308 41.04895),POINT (29.016612 41.066644),1866.8846053527554
POINT (29.00093 41.05916),POINT (28.9995352 41.0557256),368.62643874906036
POINT (29.00235 41.04733),POINT (29.0004588 41.0487174),249.4241779906118
POINT (28.9992 41.04278),POINT (29.0004588 41.0487174),595.1203849732501
POINT (29.02498 41.05281),POINT (29.016612 41.066644),1636.0036435328125
POINT (29.02125 41.05062),POINT (29.016612 41.066644),1643.5373844895173
POINT (29.02506 41.08069),POINT (29.02571553100006 41.07891799500004),187.2876072752218
POINT (29.04183 41.08822),POINT (29.03654855 41.07449),1459.8359928918496
POINT (29.00077000000001 41.04549),POINT (29.0004588 41.0487174),316.35840524572666
POINT (29.00258 41.04785),POINT (29.0004588 41.0487174),249.8348907872545
POINT (29.00174 41.04663),POINT (29.0004588 41.0487174),248.05852324889167
POINT (29.00699 41.04354),POINT (29.0004588 41.0487174),882.3265448034156
POINT (29.00785 41.04582),POINT (29.0004588 41.0487174),866.488681016475
POINT (29.00301 41.05942),POINT (28.9995352 41.0557256),527.1698073766987
POINT (29.00715 41.05456),POINT (29.0001178 41.0527306),799.5421035122972
POINT (28.99861 41.04244),POINT (29.0004588 41.0487174),645.0770338553559
POINT (29.02421 41.04822),POINT (29.016612 41.066644),1982.6032950667493
POINT (29.00221 41.04274),POINT (29.0004588 41.0487174),613.9142070499752
POINT (29.00698 41.05537),POINT (29.0001178 41.0527306),802.879460687236
POINT (29.03072 41.08907),POINT (29.02571553100006 41.07891799500004),1133.8657385221045
POINT (29.02426 41.05226),POINT (29.016612 41.066644),1637.7280235962744
POINT (29.0102 41.04383),POINT (29.0004588 41.0487174),1180.026014120819
POINT (29.0019 41.0625),POINT (29.0009039 41.06547929999999),310.5810735972912
POINT (28.99793 41.04876),POINT (29.0004588 41.0487174),280.31218361833083
POINT (29.00177 41.04794),POINT (29.0004588 41.0487174),163.8840484242255
POINT (29.00644 41.0478),POINT (29.0004588 41.0487174),668.9304295224329
POINT (29.00969000000001 41.0448),POINT (29.0004588 41.0487174),1092.024600441879
POINT (29.0029 41.04447),POINT (29.0004588 41.0487174),494.45487389592944
POINT (29.00624 41.05067),POINT (29.0004588 41.0487174),668.4121416933737
POINT (29.02314 41.0511),POINT (29.016612 41.066644),1678.27691531132
POINT (29.03429 41.08187),POINT (29.03654855 41.07449),761.1936007197636
POINT (29.00214 41.04633),POINT (29.0004588 41.0487174),298.0517787010732
POINT (29.0215 41.0896),POINT (29.0178818 41.0876828),442.3883644289876
POINT (29.03409000000001 41.08762),POINT (29.02571553100006 41.07891799500004),1257.0161254243224
POINT (29.02412 41.0527),POINT (29.016612 41.066644),1593.0460045264597
POINT (29.00213 41.0617),POINT (29.0009039 41.06547929999999),392.5205704544746
POINT (29.00099 41.05993),POINT (28.9995352 41.0557256),440.2612932206514
POINT (29.03418 41.0868),POINT (29.02571553100006 41.07891799500004),1212.2988024639435
POINT (29.00337 41.05972),POINT (28.9995352 41.0557256),576.3100636297476
POINT (29.02552 41.08783),POINT (29.0178818 41.0876828),846.7099138351912
POINT (29.02632 41.0771),POINT (29.0253075 41.0777839),130.5073772365226
POINT (29.00694 41.05357),POINT (29.0001178 41.0527306),760.5545095890049
POINT (29.0071 41.05472),POINT (29.0001178 41.0527306),797.7845889634333
POINT (29.01703 41.07591),POINT (29.0167598 41.0740579),182.9056509446822
POINT (29.0016 41.0552),POINT (28.9995352 41.0557256),234.51407781114452
POINT (29.02563 41.054),POINT (29.016612 41.066644),1586.281925472161
POINT (29.00566 41.06132),POINT (29.0009636 41.065532),662.8564141000146
POINT (29.02408 41.05418),POINT (29.016612 41.066644),1469.526235997478
POINT (29.00442 41.04256),POINT (29.0004588 41.0487174),743.4420412424953
POINT (29.00305 41.04597),POINT (29.0004588 41.0487174),392.61348801666514
POINT (29.0211 41.05985),POINT (29.016612 41.066644),827.9635983621151
POINT (29.02181 41.05381),POINT (29.016612 41.066644),1376.6518527227117
POINT (29.00515 41.05674000000001),POINT (28.9995352 41.0557256),630.1210748816426
POINT (29.02534 41.07593),POINT (29.0253075 41.0777839),180.63386552129342
POINT (29.0002 41.04566),POINT (29.0004588 41.0487174),299.2865286263268
POINT (29.02317 41.04826),POINT (29.016612 41.066644),1932.8520965626237
POINT (29.0094 41.04385),POINT (29.0004588 41.0487174),1098.6384522439403
POINT (29.02288 41.0543),POINT (29.016612 41.066644),1388.805455169453
POINT (29.00531 41.04544),POINT (29.0004588 41.0487174),625.3665815624748
POINT (29.02551 41.05594),POINT (29.016612 41.066644),1435.27285457756
POINT (29.0002 41.04258),POINT (29.0004588 41.0487174),598.7071919758338
POINT (29.01966 41.07364000000001),POINT (29.0183963 41.0726145),172.0432114880795
POINT (29.02502 41.04898),POINT (29.016612 41.066644),1956.952648787387
POINT (29.01711 41.07514000000001),POINT (29.0167598 41.0740579),112.33997443881006
POINT (29.00435 41.04537),POINT (29.0004588 41.0487174),540.7273991793481
POINT (29.00797 41.0627),POINT (29.0084154 41.0687452),591.0564323390907
POINT (29.03251 41.08593),POINT (29.02571553100006 41.07891799500004),1016.6994042509546
POINT (29.00261 41.05694),POINT (28.9995352 41.0557256),360.75592662633164
POINT (29.00349000000001 41.04632),POINT (29.0004588 41.0487174),409.19396372216204
POINT (29.00723 41.04738),POINT (29.0004588 41.0487174),761.7205978387807
POINT (29.00626 41.0657),POINT (29.00658198800005 41.06918643200004),341.5626495415105
POINT (29.02072 41.07094),POINT (29.01847813000007 41.07242234200004),287.39652385990104
POINT (28.99934 41.0494),POINT (29.0004588 41.0487174),140.71455057932803
POINT (28.99981 41.04599),POINT (29.0004588 41.0487174),275.3117433215797
POINT (28.99734 41.04917),POINT (29.0004588 41.0487174),348.47640397397396
POINT (29.00369 41.05425),POINT (29.0001178 41.0527306),422.701190122359
POINT (29.00618 41.09153),POINT (29.01134024300007 41.08607120700003),781.0148989830051
POINT (29.00377000000001 41.04539000000001),POINT (29.0004588 41.0487174),489.6956300880942
POINT (29.00206 41.04753),POINT (29.0004588 41.0487174),211.85282098464074
POINT (29.00252 41.04625),POINT (29.0004588 41.0487174),331.65049171743675
POINT (29.00096 41.0499),POINT (29.0004588 41.0487174),127.92170187016765
POINT (29.00334 41.04456),POINT (29.0004588 41.0487174),515.8217168895833
POINT (29.00201 41.06053),POINT (29.0009039 41.06547929999999),497.58659610256285
POINT (29.00088 41.04563),POINT (29.0004588 41.0487174),304.4316954341318
POINT (29.00344 41.04562),POINT (29.0004588 41.0487174),447.50868054279755
POINT (29.00803 41.05742),POINT (28.9995352 41.0557256),955.8930409863405
POINT (29.00764 41.04412),POINT (29.0004588 41.0487174),913.3284920124399
POINT (29.02305 41.05338),POINT (29.016612 41.066644),1476.1126272936801
POINT (29.01231 41.05652),POINT (29.016612 41.066644),1095.5405332979722
POINT (28.99853 41.04398),POINT (29.0004588 41.0487174),508.7092144298854
POINT (29.0033 41.0455),POINT (29.0004588 41.0487174),444.34768456470437
POINT (29.02756 41.05507),POINT (29.016612 41.066644),1656.417520400362
POINT (29.00984 41.04716),POINT (29.0004588 41.0487174),1050.7876324210313
POINT (29.02342 41.09063),POINT (29.0178818 41.0876828),677.6616411258317
