point_of_origin,nearest_point,distance_in_meter
POINT (28.97879 41.05478),POINT (28.97870225 41.05463435),17.20714760719085
POINT (28.9836 41.04479),POINT (28.9821093 41.0412067),386.32420552374623
POINT (28.99655 41.11983),POINT (29.01134024300007 41.08607120700003),3675.150268350188
POINT (28.98285 41.054),POINT (28.97870225 41.05463435),463.85593065139994
POINT (28.98264 41.04323),POINT (28.9821093 41.0412067),205.7678610275219
POINT (28.99411 41.06068),POINT (28.9892825 41.0616722),543.7245864931269
POINT (28.99429 41.05918),POINT (28.99561331400002 41.05553430600003),384.33651896427057
POINT (28.99491 41.05897),POINT (28.99561331400002 41.05553430600003),343.7410601712049
POINT (28.99471 41.06077),POINT (28.9967448 41.0652149),488.323152518501
POINT (28.98491 41.05661),POINT (28.9863997 41.05934910000001),313.87008607280745
POINT (28.98534 41.06002),POINT (28.9863997 41.05934910000001),134.42358029524146
POINT (28.9844 41.05474),POINT (28.9868253 41.0523695),354.4355178315036
POINT (28.99236 41.0568),POINT (28.99561331400002 41.05553430600003),381.0928718151272
POINT (28.98902 41.05306),POINT (28.9868253 41.0523695),252.38625275935945
POINT (28.97992 41.0548),POINT (28.97870225 41.05463435),135.9319114428918
POINT (28.98525 41.04648),POINT (28.98894300000007 41.05008799900003),539.5962394683775
POINT (28.98441 41.04427),POINT (28.9821093 41.0412067),392.6147755097391
POINT (28.99169 41.05462),POINT (28.9910654 41.0517089),292.0028790642217
POINT (28.98736 41.05352),POINT (28.9868253 41.0523695),126.8168089817921
POINT (28.98803 41.0559),POINT (28.9868253 41.0523695),369.05112951747475
POINT (28.97863 41.04594),POINT (28.9821093 41.0412067),601.2512798585987
POINT (28.99432 41.06991),POINT (28.9936129 41.0679197),209.180301763403
POINT (28.98415 41.04352),POINT (28.9821093 41.0412067),319.34681721553807
POINT (28.98531 41.04381),POINT (28.9821093 41.0412067),436.13454128092275
POINT (29.00778 41.07891),POINT (29.01365240600007 41.08225028000004),727.7001289053138
POINT (28.99377 41.0599),POINT (28.99561331400002 41.05553430600003),471.92620581796183
POINT (28.98458 41.04473),POINT (28.9821093 41.0412067),439.18807374443384
POINT (28.99089 41.05721),POINT (28.9892825 41.0616722),469.91912441812934
POINT (28.99304 41.04988),POINT (28.993006 41.05005999999999),17.940425975106116
POINT (28.98664 41.0624),POINT (28.98725545 41.06247485),68.60262228255948
POINT (28.98502 41.04858),POINT (28.9868253 41.0523695),420.01807573385514
POINT (29.01206 41.06588),POINT (29.016612 41.066644),509.98650622290734
POINT (28.98514 41.04812),POINT (28.98894300000007 41.05008799900003),463.0870335256883
POINT (28.98541 41.06343),POINT (28.98725545 41.06247485),224.72489419210183
POINT (28.98429 41.04675),POINT (28.98894300000007 41.05008799900003),609.7378806518042
POINT (28.98645 41.04656),POINT (28.98894300000007 41.05008799900003),441.07916696942215
POINT (28.98313 41.04217),POINT (28.9821093 41.0412067),147.00862727828996
POINT (28.9872 41.05232),POINT (28.9868253 41.0523695),41.80929237053118
POINT (28.98694 41.05255),POINT (28.9868253 41.0523695),21.703048823391114
POINT (28.9964 41.0492),POINT (28.993006 41.05005999999999),385.3976264580104
POINT (29.00982 41.11835),POINT (29.017713 41.0877267),3109.120396113034
POINT (28.98552 41.04321),POINT (28.9821093 41.0412067),425.46303679206505
POINT (28.9833 41.04913),POINT (28.9868253 41.0523695),502.32897732256674
POINT (29.01076 41.11416),POINT (29.017713 41.0877267),2688.1129968279233
POINT (28.98645 41.05033),POINT (28.9868253 41.0523695),203.05840290035874
POINT (28.99802 41.06779),POINT (28.99710400000004 41.06722500000006),115.49201322220694
POINT (28.99575 41.07352),POINT (28.9996767 41.07080525),509.3038254873963
POINT (28.98356 41.05666),POINT (28.9863997 41.05934910000001),409.5569679006717
POINT (28.98318 41.05762),POINT (28.9863997 41.05934910000001),394.64079503774747
POINT (28.98958 41.05426),POINT (28.9910654 41.0517089),298.1719085094728
POINT (29.02188 41.11038),POINT (29.017713 41.0877267),2254.7021683110224
POINT (29.01081 41.11661),POINT (29.017713 41.0877267),2916.129471941806
POINT (28.98714 41.05513),POINT (28.9868253 41.0523695),271.2656175560254
POINT (28.98594000000001 41.06939000000001),POINT (28.9839321 41.0685933),235.70129910799932
POINT (28.99496 41.05922),POINT (28.99561331400002 41.05553430600003),366.3732238574308
POINT (28.98467 41.04899),POINT (28.9868253 41.0523695),406.8541284179535
POINT (28.98603 41.0579),POINT (28.9863997 41.05934910000001),147.0421470789632
POINT (28.98566 41.05979),POINT (28.9863997 41.05934910000001),92.561738262694
POINT (28.98089 41.0544),POINT (28.97870225 41.05463435),243.5534558178657
POINT (28.99335 41.05466),POINT (28.9946951 41.0530658),215.3108141009111
POINT (28.98253 41.04734000000001),POINT (28.9821093 41.0412067),599.5397130571446
POINT (28.983 41.06084),POINT (28.9863997 41.05934910000001),403.8489288622746
POINT (28.98618 41.04454000000001),POINT (28.9821093 41.0412067),555.9536125991666
POINT (28.98662 41.04437),POINT (28.9821093 41.0412067),587.3492312502099
POINT (28.98465 41.04415),POINT (28.9821093 41.0412067),401.9631005948875
POINT (28.98654 41.04263),POINT (28.9821093 41.0412067),510.29181735786034
POINT (28.98455 41.04451),POINT (28.9821093 41.0412067),420.4907900018705
POINT (28.98629 41.04381),POINT (28.9821093 41.0412067),528.2765246769634
POINT (28.9925 41.05462),POINT (28.9946951 41.0530658),286.58226349332335
POINT (28.99733 41.06914),POINT (28.997029 41.067248),187.35364526168195
POINT (28.98326 41.05356),POINT (28.9868253 41.0523695),411.8410074697857
POINT (28.9849 41.04316),POINT (28.9821093 41.0412067),363.1911927550291
POINT (28.99182 41.05311),POINT (28.9910654 41.0517089),160.1134173328504
POINT (29.00772000000001 41.07025),POINT (29.00658198800005 41.06918643200004),163.2413068185176
POINT (28.99271 41.06005),POINT (28.9892825 41.0616722),411.46653355272576
POINT (28.99439000000001 41.05855),POINT (28.99561331400002 41.05553430600003),323.6317817580651
POINT (28.98098 41.05594),POINT (28.97870225 41.05463435),282.71049155353995
POINT (28.98644 41.04618),POINT (28.98894300000007 41.05008799900003),471.1675868817162
POINT (28.98841 41.04951),POINT (28.98894300000007 41.05008799900003),81.62405410115001
POINT (29.0087 41.11557),POINT (29.017713 41.0877267),2890.7681618792594
POINT (28.9945 41.05688),POINT (28.99561331400002 41.05553430600003),180.05879816515218
POINT (28.99025 41.05454),POINT (28.9910654 41.0517089),290.3097287247121
POINT (28.98927 41.05448),POINT (28.9868253 41.0523695),340.1744910932983
POINT (28.98623 41.04321),POINT (28.9821093 41.0412067),496.6965178435653
POINT (28.98652 41.0451),POINT (28.98894300000007 41.05008799900003),555.3357612066975
POINT (28.99421 41.06192),POINT (28.9967448 41.0652149),426.630800108709
POINT (28.9874 41.05996),POINT (28.9863997 41.05934910000001),125.8414110230108
POINT (28.99418 41.06085),POINT (28.9892825 41.0616722),548.6985915054764
POINT (28.98756 41.0602),POINT (28.9863997 41.05934910000001),153.01803159012252
POINT (28.98558 41.05167),POINT (28.9868253 41.0523695),153.93928012702318
POINT (28.99764 41.07508),POINT (28.9996767 41.07080525),473.7693179867028
POINT (28.99444 41.05358),POINT (28.9946951 41.0530658),57.53269573303112
POINT (28.98325 41.05822),POINT (28.9863997 41.05934910000001),366.02923550557557
POINT (28.99338 41.07377),POINT (28.9936129 41.0679197),570.6666513845998
POINT (28.99613 41.06245),POINT (28.9967448 41.0652149),277.90178625847403
POINT (28.99396 41.0533),POINT (28.9946951 41.0530658),84.61112714374266
POINT (28.99301 41.05458),POINT (28.9946951 41.0530658),238.02088400125942
POINT (28.97132 41.0533),POINT (28.97870225 41.05463435),828.4849524029052
POINT (28.99622 41.06057),POINT (28.9967448 41.0652149),456.3316072959449
POINT (28.97441 41.05806),POINT (28.9736036 41.0620394),398.01052823692004
POINT (28.99967 41.04984),POINT (29.0004588 41.0487174),140.03060350864257
POINT (28.98194 41.04968),POINT (28.9868253 41.0523695),601.5655648082692
POINT (29.00219 41.06521),POINT (29.0009636 41.065532),139.50296807594074
POINT (28.98453 41.06248),POINT (28.98725545 41.06247485),302.0771173204452
POINT (28.98621 41.06471),POINT (28.98725545 41.06247485),246.72130859286747
POINT (28.99218 41.06268),POINT (28.9892473 41.0625182),325.4297770040668
POINT (28.98136 41.04991),POINT (28.97870225 41.05463435),546.5925334090961
POINT (28.9899 41.05704),POINT (28.9863997 41.05934910000001),448.49307540740335
POINT (28.98384 41.04359),POINT (28.9821093 41.0412067),301.23530384219026
POINT (28.99266 41.05343),POINT (28.9946951 41.0530658),228.33649989457604
POINT (28.99532 41.05727),POINT (28.99561331400002 41.05553430600003),172.2275956222302
POINT (28.99941 41.07439),POINT (28.9996767 41.07080525),350.54421485366186
POINT (28.98097000000001 41.05279),POINT (28.97870225 41.05463435),309.00498118867057
POINT (28.98347 41.04235),POINT (28.9821093 41.0412067),187.50815663587161
POINT (28.98646 41.04392),POINT (28.9821093 41.0412067),549.9517197880261
POINT (28.99805 41.07252),POINT (28.9996767 41.07080525),245.8135337150637
POINT (28.97215 41.05538),POINT (28.97870225 41.05463435),729.8480719411344
POINT (28.99966 41.07304),POINT (28.9996767 41.07080525),217.7601619073557
POINT (28.988 41.06116),POINT (28.9892825 41.0616722),150.6553605398549
POINT (28.99863 41.04964),POINT (29.0004588 41.0487174),221.73725408355912
POINT (28.98539 41.05534),POINT (28.9868253 41.0523695),330.31256798066744
POINT (28.98742 41.06577),POINT (28.98725545 41.06247485),321.6324450082832
POINT (28.99847 41.06049),POINT (28.9993687 41.0557129),476.0185224087296
POINT (28.98492 41.04349000000001),POINT (28.9821093 41.0412067),382.8342788757523
POINT (28.99198 41.07227),POINT (28.9899423 41.06849260000001),431.86115185493713
POINT (28.9875 41.05055),POINT (28.98894300000007 41.05008799900003),166.15178408960952
POINT (28.99235 41.06005),POINT (28.9892825 41.0616722),374.94145101131335
POINT (28.98504 41.0512),POINT (28.9868253 41.0523695),228.34973301696195
POINT (28.99105 41.059),POINT (28.9892825 41.0616722),325.86222413046943
POINT (29.00096 41.06373),POINT (29.0009039 41.06547929999999),170.5617285014533
POINT (28.97698 41.04735),POINT (28.97870225 41.05463435),735.1454226467365
POINT (28.99102 41.05336),POINT (28.9910654 41.0517089),160.97391618706413
POINT (28.99939 41.10633),POINT (29.01134024300007 41.08607120700003),2377.0976954826665
POINT (28.99577 41.07161),POINT (28.9996767 41.07080525),440.04510497914265
POINT (28.97283 41.05628),POINT (28.9736036 41.0620394),567.8449345334425
POINT (28.98405 41.05873),POINT (28.9863997 41.05934910000001),267.3274634770035
POINT (28.98344 41.04912),POINT (28.9868253 41.0523695),490.9841803440401
POINT (28.99328 41.05693),POINT (28.99561331400002 41.05553430600003),292.19516043728544
POINT (28.98245 41.04688),POINT (28.9821093 41.0412067),554.1824394681197
POINT (28.993 41.05934),POINT (28.9892825 41.0616722),470.552758490275
POINT (28.97811 41.04802),POINT (28.97870225 41.05463435),647.9624896974996
POINT (28.9868 41.06237),POINT (28.98725545 41.06247485),51.50376600159532
POINT (29.01051 41.11612),POINT (29.017713 41.0877267),2879.1367885246536
POINT (28.99719 41.07386),POINT (28.9996767 41.07080525),405.66346400655976
POINT (28.98528 41.05669),POINT (28.9863997 41.05934910000001),287.3194118334549
POINT (28.98588 41.06166),POINT (28.98725545 41.06247485),171.89039484517727
POINT (28.98749 41.05813),POINT (28.9863997 41.05934910000001),169.4619508543335
POINT (28.97903 41.05047),POINT (28.97870225 41.05463435),407.4747005543286
POINT (29.00031 41.10857),POINT (29.01134024300007 41.08607120700003),2509.99507558183
POINT (28.99257 41.05382),POINT (28.9946951 41.0530658),246.73634297252357
POINT (28.99457 41.05195),POINT (28.9946951 41.0530658),109.60848691178103
POINT (28.99202 41.05965),POINT (28.9892825 41.0616722),361.7889735693959
POINT (28.98594000000001 41.04839000000001),POINT (28.98894300000007 41.05008799900003),371.70233390131636
POINT (28.99502 41.07234),POINT (28.9936129 41.0679197),458.09743619731154
POINT (28.98497 41.04287),POINT (28.9821093 41.0412067),356.0991337860704
POINT (28.99262 41.06018),POINT (28.9892825 41.0616722),397.46776897681855
POINT (28.97511 41.05765),POINT (28.9736036 41.0620394),459.230414853288
POINT (28.99763 41.0513),POINT (29.0001178 41.0527306),308.97035593832777
POINT (28.98097000000001 41.04618),POINT (28.9821093 41.0412067),500.8583304919855
POINT (28.98708 41.05057),POINT (28.9868253 41.0523695),177.62100086332163
POINT (28.99733 41.07342),POINT (28.9996767 41.07080525),364.0947478071248
POINT (28.98775 41.05456),POINT (28.9868253 41.0523695),236.79500728493738
POINT (29.0001 41.05089),POINT (29.0001178 41.0527306),179.35671737014235
POINT (28.99047 41.05611),POINT (28.9910654 41.0517089),433.92385991517375
POINT (28.99102 41.05402),POINT (28.9910654 41.0517089),225.26668037765143
POINT (28.99942 41.06067),POINT (28.9995352 41.0557256),481.94852504947403
POINT (28.99866 41.07514000000001),POINT (28.9996767 41.07080525),437.1502726746923
POINT (28.98249 41.04346),POINT (28.9821093 41.0412067),223.61359595245838
POINT (28.97484 41.05386),POINT (28.97870225 41.05463435),434.675546016309
POINT (28.98901 41.05602),POINT (28.9863997 41.05934910000001),434.6865826505054
POINT (28.98997 41.05096),POINT (28.9910654 41.0517089),141.65489281477738
POINT (28.9856 41.04176),POINT (28.9821093 41.0412067),390.6329085639492
POINT (28.99342 41.07285),POINT (28.9936129 41.0679197),480.9085196808456
POINT (28.9636 41.05509),POINT (28.9736036 41.0620394),1299.2798339566832
POINT (28.98202 41.0496),POINT (28.9868253 41.0523695),597.0805217222053
POINT (28.98566 41.05211),POINT (28.9868253 41.0523695),131.6091233306253
POINT (29.00944 41.07668),POINT (29.01365240600007 41.08225028000004),715.8964186122207
POINT (28.99664000000001 41.05709),POINT (28.99561331400002 41.05553430600003),189.54871490373094
POINT (28.98675 41.05407),POINT (28.9868253 41.0523695),165.92595875261867
POINT (28.99564 41.05009),POINT (28.993006 41.05005999999999),291.9557931738738
POINT (28.9976 41.06972),POINT (28.9996767 41.07080525),253.30187321877003
POINT (28.98425 41.04984),POINT (28.9868253 41.0523695),377.1448032207277
POINT (28.98638 41.04271),POINT (28.9821093 41.0412067),495.4982738736277
POINT (28.98505 41.05985),POINT (28.9863997 41.05934910000001),157.35746138817154
POINT (28.98033 41.04713),POINT (28.9821093 41.0412067),610.0209267211009
POINT (28.98347 41.05712),POINT (28.9863997 41.05934910000001),390.6785029183706
POINT (28.97739 41.05177),POINT (28.97870225 41.05463435),314.7747228920227
POINT (28.9963 41.05386),POINT (28.9971406 41.05509910000001),152.5077182950063
POINT (28.99836 41.05405),POINT (28.999343 41.054067),108.96412967626068
POINT (28.98373 41.04796),POINT (28.9868253 41.0523695),549.8670754396547
POINT (28.98356 41.04584000000001),POINT (28.9821093 41.0412067),479.3119180626435
POINT (28.9925 41.05584),POINT (28.99561331400002 41.05553430600003),346.3495939301785
POINT (28.98262 41.0417),POINT (28.9821093 41.0412067),74.26412111723234
POINT (28.98514 41.0564),POINT (28.9863997 41.05934910000001),319.5157572512166
POINT (28.9919 41.0529),POINT (28.9910654 41.0517089),148.421336701747
POINT (28.98477 41.05198),POINT (28.9868253 41.0523695),230.94099572010043
POINT (28.98717000000001 41.04973),POINT (28.98894300000007 41.05008799900003),199.5842179654181
POINT (28.99019 41.0605),POINT (28.9892825 41.0616722),152.2015242821033
POINT (28.98558 41.05682),POINT (28.9863997 41.05934910000001),262.67763075489745
POINT (28.99226 41.05518),POINT (28.9946951 41.0530658),339.53987886155693
POINT (28.98582 41.06339000000001),POINT (28.98725545 41.06247485),182.38974663679872
POINT (28.98124 41.04239000000001),POINT (28.9821093 41.0412067),150.2725372397618
POINT (28.98387 41.05433),POINT (28.9868253 41.0523695),379.20023667494246
POINT (28.99833 41.07365),POINT (28.9996767 41.07080525),314.82486487773053
POINT (28.96862 41.06234),POINT (28.9736036 41.0620394),553.1352174680528
POINT (28.98784 41.06057),POINT (28.9892825 41.0616722),192.60946643811593
POINT (28.98239 41.05617),POINT (28.97870225 41.05463435),435.2713342552993
POINT (28.98399 41.05495),POINT (28.9868253 41.0523695),402.48562629280093
POINT (29.0029 41.07019),POINT (29.00218711700007 41.06914646600006),128.76928916327563
POINT (28.98522 41.04333),POINT (28.9821093 41.0412067),402.10476730453627
POINT (28.99748 41.07599),POINT (28.9996767 41.07080525),560.8113816488981
POINT (28.97859 41.04788),POINT (28.97870225 41.05463435),658.3892689558304
POINT (28.99681 41.05982),POINT (28.99561331400002 41.05553430600003),438.1656104791077
POINT (29.01247 41.11304000000001),POINT (29.017713 41.0877267),2533.682835666925
POINT (28.98385 41.05657),POINT (28.9863997 41.05934910000001),391.4215152431323
POINT (28.97433 41.0521),POINT (28.97870225 41.05463435),543.9174429975702
POINT (29.01395 41.11555),POINT (29.017713 41.0877267),2742.5577982657373
POINT (29.00526 41.0709),POINT (29.00658198800005 41.06918643200004),222.13597012813563
POINT (28.98724 41.06086),POINT (28.98725545 41.06247485),157.37784651174528
POINT (28.98961 41.06951),POINT (28.9899423 41.06849260000001),105.7641265892661
POINT (28.99272 41.05613),POINT (28.99561331400002 41.05553430600003),325.8936234172034
POINT (28.99989 41.07242),POINT (28.9996767 41.07080525),159.1060144152028
POINT (29.01038 41.11707),POINT (29.017713 41.0877267),2972.082398569021
POINT (28.98302 41.05664),POINT (28.9863997 41.05934910000001),458.2792184685163
POINT (28.99943 41.05165),POINT (29.0001178 41.0527306),129.9923106250874
POINT (28.99208 41.05844),POINT (28.9892825 41.0616722),441.9786286615362
POINT (28.98312 41.0487),POINT (28.9868253 41.0523695),544.5526334742386
POINT (28.98654 41.05956),POINT (28.9863997 41.05934910000001),25.772397967290164
POINT (28.99469 41.05371),POINT (28.9946951 41.0530658),62.775895919266894
POINT (28.99321 41.05513),POINT (28.99561331400002 41.05553430600003),269.27064053109586
POINT (28.97653 41.05211),POINT (28.97870225 41.05463435),344.2291231663631
POINT (28.98052 41.04804),POINT (28.97870225 41.05463435),673.5119238828942
POINT (28.97869 41.05332),POINT (28.97870225 41.05463435),128.10227576685253
POINT (28.99166 41.05317),POINT (28.9910654 41.0517089),156.89232288835728
POINT (28.99145 41.05308),POINT (28.9910654 41.0517089),140.24497365322057
POINT (28.98576 41.06165),POINT (28.98725545 41.06247485),184.21223724619907
POINT (28.9916 41.0561),POINT (28.99561331400002 41.05553430600003),448.2209023872136
POINT (28.9992 41.06218),POINT (28.9982534 41.0655781),347.3359116907509
POINT (28.99855 41.06858),POINT (28.99710400000004 41.06722500000006),207.65008250952746
POINT (28.9945 41.06942),POINT (28.9936129 41.0679197),176.18324588301414
POINT (28.97886 41.05944),POINT (28.97870225 41.05463435),468.6791322421581
POINT (29.0083 41.07692),POINT (29.01365240600007 41.08225028000004),788.4336397087121
POINT (28.99512 41.05789),POINT (28.99561331400002 41.05553430600003),235.96851860795468
POINT (29.00762000000001 41.07528),POINT (29.00658198800005 41.06918643200004),604.7543830048322
POINT (28.99669 41.04942),POINT (28.993006 41.05005999999999),413.05372830571775
POINT (28.9846 41.05666),POINT (28.9863997 41.05934910000001),329.3383587462515
POINT (28.98876 41.06226),POINT (28.9892473 41.0625182),59.58351263133306
POINT (28.98767 41.07100000000001),POINT (28.9899423 41.06849260000001),350.9039388728929
POINT (28.98472000000001 41.05601),POINT (28.9863997 41.05934910000001),374.8957819859181
POINT (28.99119 41.0604),POINT (28.9892825 41.0616722),245.08644920034808
POINT (28.9943 41.06894000000001),POINT (28.9936129 41.0679197),125.23771644300253
POINT (28.99085 41.05476),POINT (28.9910654 41.0517089),298.27868603292046
POINT (28.98801 41.10239),POINT (29.01134024300007 41.08607120700003),3035.601947487818
POINT (28.98082 41.05075),POINT (28.97870225 41.05463435),445.4238040783174
POINT (28.98319 41.0495),POINT (28.9868253 41.0523695),490.45291407680725
POINT (28.98152 41.04845),POINT (28.9868253 41.0523695),701.1871336181096
POINT (29.00444 41.07003),POINT (29.00658198800005 41.06918643200004),251.23413396790517
POINT (28.99899000000001 41.11452),POINT (29.01134024300007 41.08607120700003),3091.452160542889
POINT (28.98242 41.04957),POINT (28.9868253 41.0523695),559.3143035113894
POINT (28.98103 41.04933),POINT (28.97870225 41.05463435),577.7543184250724
POINT (28.98467 41.04507),POINT (28.9821093 41.0412067),471.4880007654411
POINT (28.98069000000001 41.05781),POINT (28.97870225 41.05463435),379.8991563583744
POINT (28.99347 41.0546),POINT (28.9946951 41.0530658),201.95925809287277
POINT (28.98393 41.04166),POINT (28.9821093 41.0412067),206.57696685547927
POINT (28.99136 41.06782000000001),POINT (28.9899423 41.06849260000001),170.25357196611023
POINT (28.98636 41.04869),POINT (28.98894300000007 41.05008799900003),317.05066731816936
POINT (28.98429 41.04329),POINT (28.9821093 41.0412067),315.65560831118194
POINT (28.98504 41.04295),POINT (28.9821093 41.0412067),366.5719336736463
POINT (28.98369000000001 41.04186),POINT (28.9821093 41.0412067),186.40746325448075
POINT (28.98359 41.04688),POINT (28.9821093 41.0412067),576.7341845793009
POINT (28.98576 41.07044000000001),POINT (28.9839321 41.0685933),270.9856784138213
POINT (28.9968 41.0601),POINT (28.99561331400002 41.05553430600003),463.92749109582064
POINT (28.98099 41.04457),POINT (28.9821093 41.0412067),350.46614137441816
POINT (28.9903 41.05453),POINT (28.9910654 41.0517089),287.70122906577825
POINT (28.98843 41.05266),POINT (28.9868253 41.0523695),180.0967132866116
POINT (28.9975 41.05306),POINT (28.9971406 41.05509910000001),202.64650417739367
POINT (28.97721 41.05715),POINT (28.97870225 41.05463435),295.74582885613756
POINT (28.98131 41.05028),POINT (28.97870225 41.05463435),513.4436737162824
POINT (28.97967 41.04778),POINT (28.97870225 41.05463435),676.5706175657939
POINT (28.99663 41.07611),POINT (28.9996767 41.07080525),617.4250966973692
POINT (28.98354 41.04155),POINT (28.9821093 41.0412067),162.0632778389645
POINT (28.98315 41.05584),POINT (28.97870225 41.05463435),506.77784062896416
POINT (28.98372 41.04945),POINT (28.9868253 41.0523695),446.54893088534914
POINT (28.98593 41.04999),POINT (28.9868253 41.0523695),252.22618339788127
POINT (28.9879 41.05457),POINT (28.9868253 41.0523695),245.30197391824348
POINT (28.97989 41.04883),POINT (28.97870225 41.05463435),580.7983207152048
POINT (28.98312 41.06111),POINT (28.9863997 41.05934910000001),401.97748619342644
POINT (29.00188 41.07356),POINT (28.9996767 41.07080525),362.8828313754688
POINT (28.9905 41.0673),POINT (28.9899423 41.06849260000001),131.63260175224642
POINT (28.98246 41.05509),POINT (28.97870225 41.05463435),418.85250100860424
POINT (29.00727 41.06845),POINT (29.00658198800005 41.06918643200004),104.70644655084928
POINT (28.98525 41.05245),POINT (28.9868253 41.0523695),174.7753668831825
POINT (29.00802 41.07684),POINT (29.00658198800005 41.06918643200004),762.5456442254085
POINT (28.97748 41.04561),POINT (28.9821093 41.0412067),668.8943593821004
POINT (28.99079 41.05674000000001),POINT (28.99561331400002 41.05553430600003),547.3533497191478
POINT (28.98431 41.04891),POINT (28.9868253 41.0523695),437.47230691341434
POINT (28.98461 41.04825),POINT (28.9868253 41.0523695),470.5877544111299
POINT (28.97887 41.05466),POINT (28.97870225 41.05463435),18.759940914698465
POINT (29.00957 41.11729),POINT (29.017713 41.0877267),3018.334166032926
POINT (28.98502 41.05217),POINT (28.9868253 41.0523695),201.03368504436352
POINT (28.98399 41.05467),POINT (28.9868253 41.0523695),386.0250113065463
POINT (28.98374 41.05647),POINT (28.9863997 41.05934910000001),406.9692293542618
POINT (28.99408 41.07182),POINT (28.9936129 41.0679197),383.5733574208644
POINT (28.97482 41.05376),POINT (28.97870225 41.05463435),438.64747379508304
POINT (28.99278 41.05571),POINT (28.99561331400002 41.05553430600003),314.4985900945926
POINT (28.98513 41.04813),POINT (28.98894300000007 41.05008799900003),463.6942443554204
POINT (28.98616 41.04712),POINT (28.98894300000007 41.05008799900003),422.8481628957249
POINT (29.00876 41.07756),POINT (29.01365240600007 41.08225028000004),709.1249891076377
POINT (28.98803 41.10327),POINT (29.01134024300007 41.08607120700003),3079.522908338049
POINT (28.99815 41.05575),POINT (28.998429 41.055493),39.79139148727871
POINT (28.98566 41.05794),POINT (28.9863997 41.05934910000001),159.93194318051968
POINT (28.98415 41.05456),POINT (28.9868253 41.0523695),365.36614295966535
POINT (28.99503 41.05109),POINT (28.9946951 41.0530658),196.0748507039642
POINT (28.98638 41.05622),POINT (28.9863997 41.05934910000001),304.9438364622968
POINT (28.98105 41.05483),POINT (28.97870225 41.05463435),260.91155761767044
POINT (28.99536 41.0755),POINT (28.9996767 41.07080525),661.952344373115
POINT (28.99733 41.07297),POINT (28.9996767 41.07080525),334.8793904959846
POINT (28.97354 41.05897),POINT (28.9736036 41.0620394),299.23806878074737
POINT (28.98402 41.04524),POINT (28.9821093 41.0412067),446.4835629525954
POINT (28.99256 41.07269),POINT (28.9936129 41.0679197),479.2685417593134
POINT (28.9938 41.05464),POINT (28.9946951 41.0530658),182.6828180200381
POINT (28.99127 41.05521),POINT (28.9910654 41.0517089),341.92517131953457
POINT (28.98578 41.05062),POINT (28.9868253 41.0523695),206.13143847671643
POINT (28.98482000000001 41.04475),POINT (28.9821093 41.0412067),457.7165079180428
POINT (28.99611 41.05014),POINT (28.993006 41.05005999999999),344.12224334197765
POINT (29.00434000000001 41.12395),POINT (29.01134024300007 41.08607120700003),3771.2649132888555
POINT (28.99685 41.12169),POINT (29.01134024300007 41.08607120700003),3824.116090629979
POINT (28.98265 41.04653),POINT (28.9821093 41.0412067),522.2344245479211
POINT (28.97631 41.05659),POINT (28.97870225 41.05463435),326.5422585769145
POINT (28.98777 41.04252),POINT (28.9821093 41.0412067),640.3274366380566
POINT (28.98219000000001 41.05051),POINT (28.9868253 41.0523695),544.7786809800617
POINT (28.97019 41.05395),POINT (28.97870225 41.05463435),945.8128767462686
POINT (28.97177000000001 41.05581),POINT (28.9736036 41.0620394),640.2554559138139
POINT (28.99206 41.05179),POINT (28.9910654 41.0517089),110.52003215394723
POINT (28.99683 41.06264),POINT (28.9967448 41.0652149),251.0808455391563
POINT (28.98507 41.04953),POINT (28.9868253 41.0523695),338.26150978674724
POINT (28.99272 41.06046),POINT (28.9892825 41.0616722),398.8893540478665
POINT (28.98588 41.04881),POINT (28.98894300000007 41.05008799900003),361.61261061134303
POINT (29.00067 41.06172),POINT (29.0009039 41.06547929999999),367.21555780156166
POINT (28.98152 41.0474),POINT (28.9821093 41.0412067),607.0977271532802
POINT (28.97291 41.05712),POINT (28.9736036 41.0620394),485.5881328297131
POINT (28.97294 41.05509),POINT (28.97870225 41.05463435),640.2031603322805
POINT (28.98121 41.05162),POINT (28.97870225 41.05463435),404.42132698980674
POINT (28.99204000000001 41.05985),POINT (28.9892825 41.0616722),353.4685323605309
POINT (28.97168 41.05584),POINT (28.9736036 41.0620394),640.7334651585601
POINT (28.97338 41.05672),POINT (28.9736036 41.0620394),519.0407081595908
POINT (28.99937000000001 41.05764),POINT (28.9995352 41.0557256),187.43450773916624
POINT (28.97744 41.06413),POINT (28.9736036 41.0620394),471.50620175452457
POINT (28.99575 41.0748),POINT (28.9996767 41.07080525),583.8945913579561
POINT (28.98161 41.05424),POINT (28.97870225 41.05463435),324.5651995950283
POINT (28.99062 41.05447),POINT (28.9910654 41.0517089),273.55352256056364
POINT (28.98488 41.05841),POINT (28.9863997 41.05934910000001),191.69349571090805
POINT (28.98669000000001 41.06792),POINT (28.9839321 41.0685933),312.6363257069843
POINT (28.99579 41.05517),POINT (28.99561331400002 41.05553430600003),40.54233308923345
POINT (28.99703 41.05552),POINT (28.9971406 41.05509910000001),42.805964726988066
POINT (28.98668 41.06706),POINT (28.9839321 41.0685933),339.2453240295301
POINT (28.98689 41.06511),POINT (28.98725545 41.06247485),259.97287756719675
