,point_of_origin,nearest_point,distance_in_meter
4329,POINT (28.98661 41.04918),POINT (28.98894300000007 41.05008799900003),273.2999384569239
4330,POINT (28.98688 41.04976),POINT (28.98894300000007 41.05008799900003),230.8770616299028
4331,POINT (29.12917 40.92605),POINT (29.12400894000007 40.93558331700007),1089.9587245595237
4332,POINT (28.96635 41.00483),POINT (28.95731345 41.01471045),1389.491437848298
4333,POINT (28.98122 41.03119),POINT (28.9796001 41.03029625),199.55521487067443
4334,POINT (28.86215 40.99595),POINT (28.8651574 40.9963309),335.3860449393481
4335,POINT (28.97797000000001 41.00284),POINT (28.95731345 41.01471045),2565.2186011851336
4336,POINT (29.05244 41.13641),POINT (29.05480284200007 41.16968134000007),3250.814691874816
4337,POINT (28.98341 41.04701),POINT (28.9821093 41.0412067),583.6458213158286
4338,POINT (29.07481 40.97256),POINT (29.0763525 40.9626436),980.558933721403
4339,POINT (28.93912000000001 41.05884),POINT (28.9459883 41.0693131),1273.5941710776005
4340,POINT (28.99785 41.07249),POINT (28.9996767 41.07080525),260.65445352929765
4341,POINT (28.96237 41.03729000000001),POINT (28.953994 41.036385),932.5366482215653
4342,POINT (29.07196 41.0809),POINT (29.1013868 41.0943323),3513.9865852780936
4343,POINT (29.13546 40.92348),POINT (29.12400894000007 40.93558331700007),1731.5450428839226
4344,POINT (28.97413 41.00577),POINT (28.95731345 41.01471045),2057.521345812026
4345,POINT (28.99973 41.04676),POINT (29.0004588 41.0487174),207.1270924379039
4346,POINT (29.03193 41.01887),POINT (29.0346424 41.0199689),319.1201801618901
4347,POINT (28.97335 41.00586),POINT (28.95731345 41.01471045),1975.7006784547168
4348,POINT (28.97456 41.00614),POINT (28.95731345 41.01471045),2086.089298936912
4349,POINT (28.97349 41.00412),POINT (28.95731345 41.01471045),2068.858013237855
4350,POINT (28.97654 41.00899999999999),POINT (28.95731345 41.01471045),2202.4693554828045
4351,POINT (28.98187 41.03071),POINT (28.9796001 41.03029625),254.7962592654663
4352,POINT (28.98174 41.00367),POINT (28.9796001 41.03029625),2605.731771778142
4353,POINT (28.98227 41.00467),POINT (28.9796001 41.03029625),2514.922313714085
4354,POINT (28.62713 41.02436),POINT (28.6281981 41.0161145),814.9383106036793
4355,POINT (28.98657 41.05009),POINT (28.9868253 41.0523695),223.93536793208992
4356,POINT (28.99822 41.06421),POINT (28.998253 41.065578),133.34885955457838
4357,POINT (28.98802 41.04846),POINT (28.98894300000007 41.05008799900003),188.77166013743678
4358,POINT (28.9868 41.04964),POINT (28.98894300000007 41.05008799900003),241.49954650634203
4359,POINT (28.98713 41.04841),POINT (28.98894300000007 41.05008799900003),259.0714835016153
4360,POINT (28.98659 41.04927),POINT (28.98894300000007 41.05008799900003),272.7067410291517
4361,POINT (28.98818 41.04772),POINT (28.98894300000007 41.05008799900003),245.76846901855268
4362,POINT (28.9882 41.04985),POINT (28.98894300000007 41.05008799900003),85.55449095460087
4363,POINT (29.02599 41.05485),POINT (29.016612 41.066644),1549.3555196883556
4364,POINT (28.93693 41.01075),POINT (28.93311846700005 41.01505125600005),595.2617530547828
4365,POINT (28.98849 41.03296),POINT (28.99013805 41.03554045),310.80348038372483
4366,POINT (29.02698 41.05471),POINT (29.016612 41.066644),1634.6752587103579
4367,POINT (29.10523 40.97468),POINT (29.09758958000003 40.97528789900008),848.9095677749797
4368,POINT (29.10561 40.97449),POINT (29.09758958000003 40.97528789900008),892.3494860827933
4369,POINT (28.9714 41.03482),POINT (28.9780884 41.0317305),800.1311364028717
4370,POINT (28.79671 41.00349),POINT (28.7898883 40.98770870000001),1716.2696799178625
4371,POINT (29.0034 41.0436),POINT (29.0004588 41.0487174),595.7316005898022
4372,POINT (28.9795 41.00715),POINT (28.9796001 41.03029625),2255.816381867383
4373,POINT (28.97313 41.00497),POINT (28.95731345 41.01471045),1993.6164991691705
4374,POINT (28.98009 41.0062),POINT (28.9796001 41.03029625),2348.9952634365854
4375,POINT (28.98275 41.03218),POINT (28.9796001 41.03029625),394.44670019883574
4376,POINT (28.97225 41.03513),POINT (28.9780884 41.0317305),726.9901061239991
4377,POINT (28.97622 41.00826),POINT (28.95731345 41.01471045),2187.7990682497802
4378,POINT (28.97606 41.00323),POINT (28.95731345 41.01471045),2359.941574883168
4379,POINT (28.97799 41.00638),POINT (28.95731345 41.01471045),2431.2809643201363
4380,POINT (28.9806 41.03512),POINT (28.9780884 41.0317305),431.9876339185118
4381,POINT (28.977 41.00709000000001),POINT (28.95731345 41.01471045),2304.9208188582093
4382,POINT (28.98521 41.0502),POINT (28.9868253 41.0523695),277.0415361213156
4383,POINT (28.97973 41.03407),POINT (28.9780884 41.0317305),291.70353873753345
4384,POINT (28.96867 41.00632),POINT (28.95731345 41.01471045),1501.070437061928
4385,POINT (29.0005 41.04648),POINT (29.0004588 41.0487174),218.0566265385198
4386,POINT (29.19406 40.89259000000001),POINT (29.230989 40.91497455),4635.941782349442
4387,POINT (28.99509 41.06516),POINT (28.9967448 41.0652149),183.48891210339627
4388,POINT (28.97803 41.03243),POINT (28.9780884 41.0317305),68.4795001277647
4389,POINT (29.02847 41.09227),POINT (29.0178818 41.0876828),1255.7573911854731
4390,POINT (28.98036 41.03972),POINT (28.9821093 41.0412067),242.0410821142097
4391,POINT (28.96517 41.00387),POINT (28.95731345 41.01471045),1369.242015469929
4392,POINT (28.98658 41.03124),POINT (28.99013805 41.03554045),575.4520676696933
4393,POINT (28.96513 41.00401),POINT (28.95731345 41.01471045),1355.901554784078
4394,POINT (29.02716 41.02556),POINT (29.0346424 41.0199689),992.1663992943669
4395,POINT (29.00118 41.04385),POINT (29.0004588 41.0487174),480.95943690830364
4396,POINT (29.12007 41.01955),POINT (29.1047873 41.02194615),1709.8785982891807
4397,POINT (29.00409 41.06203),POINT (29.0009636 41.065532),486.3199012586823
4398,POINT (28.97518 41.02523),POINT (28.9796001 41.03029625),695.5585402581103
4399,POINT (28.97422000000001 41.00891),POINT (28.95731345 41.01471045),1957.2759497377915
4400,POINT (29.00115 41.04369000000001),POINT (29.0004588 41.0487174),495.81491195828715
4401,POINT (28.98893 41.057),POINT (28.9863997 41.05934910000001),362.0157815324166
4402,POINT (28.97998 41.00439),POINT (28.95731345 41.01471045),2706.156295785111
4403,POINT (28.9832 41.03399),POINT (28.9796001 41.03029625),537.3857211414272
4404,POINT (29.03568 40.99444),POINT (29.0381205 40.9852841),931.9431187090912
4405,POINT (29.1397 40.93129),POINT (29.12400894000007 40.93558331700007),1788.646006580849
4406,POINT (28.99231 41.05907),POINT (28.9892825 41.0616722),420.59342611615546
4407,POINT (28.99531 41.05313),POINT (28.9946951 41.0530658),68.43937811727595
4408,POINT (28.99615 41.05323),POINT (28.9946951 41.0530658),162.04669169643464
4409,POINT (28.99318 41.05486),POINT (28.9946951 41.0530658),242.4186967406379
4410,POINT (28.99242000000001 41.05172),POINT (28.9910654 41.0517089),150.14183853175228
4411,POINT (28.99681 41.05597),POINT (28.9971406 41.05509910000001),92.43494412046493
4412,POINT (29.13387 40.99401),POINT (29.1307821 40.9830495),1120.1827654306014
4413,POINT (28.85761 41.03734),POINT (28.839429 41.021644),2531.0753495025847
4414,POINT (29.03693 41.12452),POINT (29.0178818 41.0876828),4163.426316621366
4415,POINT (28.98368 41.0403),POINT (28.9821093 41.0412067),195.2306208803715
4416,POINT (28.98961 41.05723),POINT (28.9863997 41.05934910000001),411.3995613405489
4417,POINT (28.89964 40.99667),POINT (28.892241 41.0075534),1341.3947239213473
4418,POINT (28.98556 41.05418),POINT (28.9868253 41.0523695),225.38230338376755
4419,POINT (28.65028 40.99736),POINT (28.6558715 41.0035576),866.6844367533262
4420,POINT (28.97471 41.039),POINT (28.9821093 41.0412067),847.8345524570394
4421,POINT (29.0026 41.04388),POINT (29.0004588 41.0487174),527.7184275820639
4422,POINT (29.13818 41.00056),POINT (29.1307821 40.9830495),1891.0137222368319
4423,POINT (28.97868 41.01498),POINT (28.9796001 41.03029625),1496.1777340395447
4424,POINT (28.9993 41.04244),POINT (29.0004588 41.0487174),625.0027414646135
4425,POINT (28.95526 41.00514),POINT (28.95731345 41.01471045),960.2867120680485
4426,POINT (28.98295 41.03956),POINT (28.9821093 41.0412067),185.56968273455573
4427,POINT (28.97881 41.0138),POINT (28.9796001 41.03029625),1610.0814224018338
4428,POINT (29.0572 40.98112),POINT (29.0545995 40.9745877),698.4076619396477
4429,POINT (28.99185 41.05926),POINT (28.9892825 41.0616722),369.1004790126998
4430,POINT (28.98403 41.04081),POINT (28.9821093 41.0412067),216.3636869225961
4431,POINT (28.9754 41.00326),POINT (28.95731345 41.01471045),2294.376425341833
4432,POINT (28.84685 41.05622),POINT (28.8366952 41.04950789999999),1302.2161170905597
4433,POINT (28.97976 41.00315),POINT (28.95731345 41.01471045),2731.1392335525634
4434,POINT (28.97827 41.00293),POINT (28.95731345 41.01471045),2591.038218018307
4435,POINT (28.87293 41.0022),POINT (28.87221784800005 41.00443108800005),231.5302658779535
4436,POINT (28.98654 41.04708),POINT (28.98894300000007 41.05008799900003),396.05740592853385
4437,POINT (28.87781 40.98082),POINT (28.8727842 40.9775523),641.7963533081895
4438,POINT (28.98175 41.03662),POINT (28.9821093 41.0412067),448.77116191843726
4439,POINT (29.02871 40.99361),POINT (29.0381205 40.9852841),1321.2234741712466
4440,POINT (28.96905 41.06737),POINT (28.96747055 41.0711126),404.61652566264564
4441,POINT (28.99679 41.07043),POINT (28.9996767 41.07080525),322.0320818292733
4442,POINT (28.96404 41.00588),POINT (28.95731345 41.01471045),1138.7386730691649
4443,POINT (28.983 41.03843),POINT (28.9821093 41.0412067),288.04931890930175
4444,POINT (28.89302 41.09702),POINT (28.8603265 41.1061175),3730.645866818017
4445,POINT (28.9743 41.03758),POINT (28.9780884 41.0317305),708.0394844309634
4446,POINT (28.99271 41.07076),POINT (28.9936129 41.0679197),294.3102514970247
4447,POINT (28.99457 41.07087),POINT (28.9936129 41.0679197),306.43734360954863
4448,POINT (28.99354000000001 41.07105),POINT (28.9936129 41.0679197),305.1388650094195
4449,POINT (29.27236 40.88025),POINT (29.256068 40.881102),1807.7050565862382
4450,POINT (29.27251 40.88219),POINT (29.256068 40.881102),1825.4987143278265
4451,POINT (28.9874 41.03137),POINT (28.99013805 41.03554045),507.21154614601284
4452,POINT (29.27453 40.88072),POINT (29.256068 40.881102),2046.6676936362828
4453,POINT (28.96971 41.03347),POINT (28.9780884 41.0317305),943.9720413723055
4454,POINT (29.02936 40.98534),POINT (29.0381205 40.9852841),970.9968619032544
4455,POINT (28.97572000000001 41.02578),POINT (28.9796001 41.03029625),615.3696432387108
4456,POINT (28.70782 40.97707),POINT (28.7214144 40.9813361),1563.2753834933267
4457,POINT (29.02584 41.04748),POINT (29.016612 41.066644),2128.747761352447
4458,POINT (29.00389 41.0712),POINT (29.00218711700007 41.06914646600006),275.0604646369708
4459,POINT (29.05136 41.01159000000001),POINT (29.05810805 41.0170686),918.7350563465282
4460,POINT (29.09587 40.95656),POINT (29.08519469200007 40.95789641000005),1190.353420540334
4461,POINT (28.63191 41.01295),POINT (28.6281981 41.0161145),514.7736167474013
4462,POINT (28.9809 41.03055),POINT (28.9796001 41.03029625),146.18196172158653
4463,POINT (29.02261 41.07717),POINT (29.0224208 41.0793328),211.73618062794557
4464,POINT (28.98384 41.03312),POINT (28.9796001 41.03029625),544.578530877312
4465,POINT (29.00076 41.04335),POINT (29.0004588 41.0487174),524.0549269798062
4466,POINT (29.02477 41.05116),POINT (29.016612 41.066644),1758.6873292528
4467,POINT (29.02863 40.99559),POINT (29.0381205 40.9852841),1454.0418388454198
4468,POINT (29.00004 41.05738),POINT (28.9995352 41.0557256),170.63669373391812
4469,POINT (29.03022 41.03563),POINT (29.03867389500005 41.02383388600003),1482.636731258544
4470,POINT (28.99502 41.07635),POINT (28.9996767 41.07080525),747.1948524935109
4471,POINT (29.02294 40.98524000000001),POINT (29.0381205 40.9852841),1682.5554580869648
4472,POINT (29.0331 40.98827),POINT (29.0381205 40.9852841),627.8778835454837
4473,POINT (29.04626 41.08764),POINT (29.03654855 41.07449),1673.0438005160731
4474,POINT (29.02566 41.02414),POINT (29.0346424 41.0199689),1075.2944756982176
4475,POINT (28.95686 41.02278),POINT (28.95731345 41.01471045),788.2165950209934
4476,POINT (29.30012 40.9551),POINT (29.230989 40.91497455),8597.77736939892
4477,POINT (28.9723 41.0037),POINT (28.95731345 41.01471045),1977.5799564821286
4478,POINT (29.05264 41.10404000000001),POINT (29.03654855 41.07449),3385.8980104151
4479,POINT (29.01807 41.06808),POINT (29.016612 41.066644),213.74267266024793
4480,POINT (28.97807 41.02502),POINT (28.9796001 41.03029625),541.4604049510646
4481,POINT (29.01084 41.02349),POINT (29.01217945 41.0053215),1776.3373379202449
4482,POINT (28.99835 41.07423),POINT (28.9996767 41.07080525),364.6681669984257
4483,POINT (28.99758 41.07842),POINT (28.9996767 41.07080525),777.5237268276979
4484,POINT (28.9875 41.03467),POINT (28.99013805 41.03554045),304.44547483354205
4485,POINT (28.98798 41.06089),POINT (28.9892825 41.0616722),163.25143887088845
4486,POINT (28.9536 41.00881),POINT (28.95731345 41.01471045),707.2694596555455
4487,POINT (28.99994 41.04375),POINT (29.0004588 41.0487174),487.42075280692893
4488,POINT (28.97431 41.03518),POINT (28.9780884 41.0317305),537.0310820691792
4489,POINT (28.98357 41.0388),POINT (28.9821093 41.0412067),284.99490213615553
4490,POINT (29.01296 41.04314),POINT (29.0004588 41.0487174),1488.335298223743
4491,POINT (29.03094 40.99249),POINT (29.0381205 40.9852841),1061.1594589569527
4492,POINT (28.97477 41.03735),POINT (28.9780884 41.0317305),659.7193985156885
4493,POINT (29.16719 40.91356),POINT (29.12400894000007 40.93558331700007),5243.941754087265
4494,POINT (29.02519 41.05197),POINT (29.016612 41.066644),1716.8249666311776
4495,POINT (28.62551 41.02642),POINT (28.6281981 41.0161145),1050.8570287393875
4496,POINT (28.98476 41.07007),POINT (28.9839321 41.0685933),170.67522810392651
4497,POINT (28.99675 41.05654000000001),POINT (28.9971406 41.05509910000001),146.92677001400548
4498,POINT (28.95453 41.01535),POINT (28.95731345 41.01471045),314.74004267685984
4499,POINT (29.10608 40.9577),POINT (29.09758958000003 40.97528789900008),1953.6498728805498
4500,POINT (28.97472 41.00282),POINT (28.95731345 41.01471045),2250.611631911493
4501,POINT (29.04463 40.99427),POINT (29.04693296500005 40.98701972100001),750.8651987637913
4502,POINT (29.0897 40.96208),POINT (29.08519469200007 40.95789641000005),644.3990788940125
4503,POINT (28.98874 41.03478),POINT (28.99013805 41.03554045),171.76202033970026
4504,POINT (28.98464 41.04207),POINT (28.9821093 41.0412067),292.8372988751165
4505,POINT (28.97478 41.02684),POINT (28.9780884 41.0317305),601.3642423254249
4506,POINT (28.98554 41.03169000000001),POINT (28.99013805 41.03554045),632.8632296391613
4507,POINT (28.97395 41.0086),POINT (28.95731345 41.01471045),1937.7187610370886
4508,POINT (29.03323 41.0002),POINT (29.0428689 41.0072355),1269.2364959220872
4509,POINT (28.97494 41.02965),POINT (28.9780884 41.0317305),403.5884121462265
4510,POINT (28.97672 41.02763),POINT (28.9796001 41.03029625),411.60916925348994
4511,POINT (29.14554 40.90713),POINT (29.12400894000007 40.93558331700007),3655.3730896375564
4512,POINT (28.98773 41.03449000000001),POINT (28.99013805 41.03554045),285.85495904962454
4513,POINT (29.04063 40.9923),POINT (29.0381205 40.9852841),737.7995907994562
4514,POINT (28.71554 41.06135),POINT (28.6790924 41.0620668),4040.1234776241495
4515,POINT (28.97587 41.03849),POINT (28.9821093 41.0412067),740.487790855134
4516,POINT (28.9718 41.00339),POINT (28.95731345 41.01471045),1948.2216869709787
4517,POINT (28.94944000000001 41.06599),POINT (28.9459883 41.0693131),501.3086102457607
4518,POINT (28.95236 41.02937),POINT (28.953994 41.036385),707.4166711221696
4519,POINT (28.99533 41.06856),POINT (28.9954953 41.0670708),146.26442167763932
4520,POINT (29.00962 41.06009),POINT (29.0084154 41.0687452),853.7838798142399
4521,POINT (29.00926 41.0599),POINT (29.0084154 41.0687452),866.8626851310167
4522,POINT (28.941 41.01066),POINT (28.9458539 41.0123804),563.5206012647093
4523,POINT (28.63833 41.02233),POINT (28.645129 41.012899),1190.8292034879112
4524,POINT (28.82765 41.00012),POINT (28.8200919 41.0030673),885.7031232316549
4525,POINT (29.02638 41.08766),POINT (29.0178818 41.0876828),941.9102175443464
4526,POINT (28.98078 41.03367),POINT (28.9780884 41.0317305),353.1659746402263
4527,POINT (28.98843 41.08223),POINT (28.9899423 41.06849260000001),1349.149289326769
4528,POINT (28.98491 41.03371),POINT (28.99013805 41.03554045),606.2884067950464
4529,POINT (28.97532 41.03505),POINT (28.9780884 41.0317305),445.88624887043306
4530,POINT (29.03169 40.995),POINT (29.0381205 40.9852841),1184.7529560949783
4531,POINT (28.97789 41.0122),POINT (28.9796001 41.03029625),1773.7951881058098
4532,POINT (29.07814 41.01314),POINT (29.07273431600004 41.00658345600004),875.5185014311583
4533,POINT (28.98125 41.08246),POINT (28.9839321 41.0685933),1383.6925429578473
4534,POINT (29.08661 40.98377),POINT (29.0842411 40.9815672),339.0172946284292
4535,POINT (28.98097000000001 41.04096),POINT (28.9821093 41.0412067),128.5432785783852
4536,POINT (28.96831 41.00429000000001),POINT (28.95731345 41.01471045),1586.5597947203798
4537,POINT (28.96687 41.00451),POINT (28.95731345 41.01471045),1452.7583703168746
4538,POINT (28.96883 41.00588),POINT (28.95731345 41.01471045),1539.5325107075066
4539,POINT (28.96727000000001 41.00592),POINT (28.95731345 41.01471045),1397.1292111477787
4540,POINT (28.95986 41.00705),POINT (28.95731345 41.01471045),798.2850181471281
4541,POINT (29.00487 41.04506),POINT (29.0004588 41.0487174),605.009880087619
4542,POINT (28.98027 41.00535),POINT (28.95731345 41.01471045),2703.020650046053
4543,POINT (29.0119 41.07916),POINT (29.01365240600007 41.08225028000004),358.2906525621616
4544,POINT (29.02588 40.98825),POINT (29.0381205 40.9852841),1387.111499169614
4545,POINT (29.30618 40.93037),POINT (29.256068 40.881102),7332.980271079122
4546,POINT (28.99489 41.05225),POINT (28.9946951 41.0530658),82.37742141999674
4547,POINT (29.0252 40.99483),POINT (29.0381205 40.9852841),1707.4640155553973
4548,POINT (28.98238 41.04462),POINT (28.9821093 41.0412067),333.9953843336002
4549,POINT (29.00364 41.04941),POINT (29.0004588 41.0487174),358.99095770187023
4550,POINT (28.97689 41.02941),POINT (28.9780884 41.0317305),262.27663652600774
4551,POINT (28.98133 41.03244),POINT (28.9796001 41.03029625),283.568723431272
4552,POINT (28.98154000000001 41.03291),POINT (28.9796001 41.03029625),333.34036789751303
4553,POINT (28.97977 41.03234000000001),POINT (28.9780884 41.0317305),195.61774417582905
4554,POINT (29.01211 41.1237),POINT (29.017713 41.0877267),3559.29090390066
4555,POINT (29.13013 40.96759),POINT (29.1315907 40.9814824),1361.6113959461086
4556,POINT (28.64793 41.0147),POINT (28.6453056 41.0129651),336.7064381158211
4557,POINT (29.01855 41.02342),POINT (29.0346424 41.0199689),1815.0269203238336
4558,POINT (28.98248 41.03867),POINT (28.9821093 41.0412067),250.60639612577117
4559,POINT (29.01171 41.0223),POINT (29.01217945 41.0053215),1654.9943959954278
4560,POINT (28.97682 41.01561),POINT (28.9796001 41.03029625),1464.1041019520267
4561,POINT (29.02763 41.08886),POINT (29.0178818 41.0876828),1086.521917461219
4562,POINT (28.9804 41.04506),POINT (28.9821093 41.0412067),420.611195478205
4563,POINT (29.02565 40.98727),POINT (29.0381205 40.9852841),1395.6551486036205
4564,POINT (29.03842 41.02381),POINT (29.03867389500005 41.02383388600003),28.23681931215575
4565,POINT (28.87417 41.00768),POINT (28.87117543200004 41.00568614500003),384.6994249400179
4566,POINT (28.97878 41.07618),POINT (28.9839321 41.0685933),934.2124465311998
4567,POINT (28.97115 41.03548),POINT (28.9780884 41.0317305),851.4314230404437
4568,POINT (28.98436 41.03619000000001),POINT (28.9821093 41.0412067),548.8650429382943
4569,POINT (28.98249 41.03885),POINT (28.9821093 41.0412067),233.51721018500487
4570,POINT (28.98394 41.03087),POINT (28.9796001 41.03029625),484.25385510522585
4571,POINT (28.99363 41.05261),POINT (28.9946951 41.0530658),126.12993579666495
4572,POINT (28.94367 41.03278),POINT (28.953994 41.036385),1197.0131452801031
4573,POINT (28.96576 41.00504),POINT (28.95731345 41.01471045),1328.520890175678
4574,POINT (28.97303 41.00453),POINT (28.95731345 41.01471045),2004.7559578094076
4575,POINT (28.98862 41.0517),POINT (28.98894300000007 41.05008799900003),161.11627026650274
4576,POINT (29.0261 40.99376),POINT (29.0381205 40.9852841),1567.3875720367319
4577,POINT (28.98789 41.03445),POINT (28.99013805 41.03554045),270.87745389310214
4578,POINT (29.001 41.04712),POINT (29.0004588 41.0487174),166.80636247711897
4579,POINT (28.98684 41.03323),POINT (28.99013805 41.03554045),429.31822671297823
4580,POINT (28.97057 41.02955),POINT (28.9780884 41.0317305),859.97684724241
4581,POINT (29.26111 40.97143),POINT (29.230989 40.91497455),6423.6370254301455
4582,POINT (29.07287 41.0403),POINT (29.06083285 41.0306245),1633.2953987072067
4583,POINT (29.13605 40.99783),POINT (29.1307821 40.9830495),1552.3365948594474
4584,POINT (28.97659 41.01348),POINT (28.9796001 41.03029625),1672.5151974521907
4585,POINT (28.92566 41.01664),POINT (28.93311846700005 41.01505125600005),841.0456440914293
4586,POINT (28.98404 41.05005),POINT (28.9868253 41.0523695),382.6181072648679
4587,POINT (28.84023 40.99527),POINT (28.8337968 40.99189570000001),785.38232150722
4588,POINT (28.65388 41.08735),POINT (28.6717497 41.05648),3609.5146319188284
4589,POINT (28.87458 40.97587),POINT (28.8727842 40.9775523),257.97379512643045
4590,POINT (29.00177 41.0437),POINT (29.0004588 41.0487174),510.02791645931046
4591,POINT (29.01622 41.02569),POINT (29.0346424 41.0199689),2116.561837823266
4592,POINT (28.98797 41.03572),POINT (28.99013805 41.03554045),240.93325934462325
4593,POINT (28.9747 41.02424),POINT (28.9796001 41.03029625),802.0913944838894
4594,POINT (29.0754 41.00899),POINT (29.07273431600004 41.00658345600004),377.09687341840987
4595,POINT (28.98367 41.04166),POINT (28.9821093 41.0412067),178.53277775445025
4596,POINT (29.0774 40.97423),POINT (29.0842411 40.9815672),1041.7613786112588
4597,POINT (28.97197 41.03195),POINT (28.9780884 41.0317305),678.4723780823265
4598,POINT (28.9698 41.00296),POINT (28.95731345 41.01471045),1796.4260097079275
4599,POINT (28.9729 41.00542),POINT (28.95731345 41.01471045),1950.4918431465046
4600,POINT (28.98213 41.006),POINT (28.9796001 41.03029625),2384.380985937321
4601,POINT (28.98235 41.00527),POINT (28.9796001 41.03029625),2457.9468869007524
4602,POINT (28.98094 41.00527),POINT (28.9796001 41.03029625),2443.5104989911356
4603,POINT (28.97249 41.00394),POINT (28.95731345 41.01471045),1982.815687882859
4604,POINT (28.97371 41.00569),POINT (28.95731345 41.01471045),2018.8329089064068
4605,POINT (28.97383 41.0348),POINT (28.9780884 41.0317305),558.8039293059772
4606,POINT (29.00381 41.04612),POINT (29.0004588 41.0487174),449.45882588120537
4607,POINT (29.07794 40.99085),POINT (29.0862389 40.992999),943.322649576951
4608,POINT (28.64877000000001 41.02146),POINT (28.6453056 41.0129651),914.9890431027447
4609,POINT (29.13363 40.87062),POINT (29.12400894000007 40.93558331700007),6411.395111216601
4610,POINT (29.1331 40.87214),POINT (29.12400894000007 40.93558331700007),6255.866152050119
4611,POINT (29.13312 40.87197000000001),POINT (29.12400894000007 40.93558331700007),6272.550692280087
4612,POINT (29.13279 40.87136),POINT (29.12400894000007 40.93558331700007),6325.426323715291
4613,POINT (28.9807 41.00521),POINT (28.9796001 41.03029625),2447.881143528971
4614,POINT (29.09718 40.95534),POINT (29.08519469200007 40.95789641000005),1351.5307157171367
4615,POINT (29.11081 41.00812),POINT (29.1029359 41.0010364),1112.252314834798
4616,POINT (28.98295 41.037),POINT (28.9821093 41.0412067),420.42101572426014
4617,POINT (28.97814 41.02801),POINT (28.9796001 41.03029625),275.38287269130785
4618,POINT (28.97591 41.02739),POINT (28.9796001 41.03029625),497.4958544381331
4619,POINT (29.02573 41.0189),POINT (29.0346424 41.0199689),993.2895185713452
4620,POINT (29.11735 41.0055),POINT (29.1110669 40.99593970000001),1162.258514057578
4621,POINT (29.01109000000001 41.04532),POINT (29.0004588 41.0487174),1223.9315207158468
4622,POINT (28.64747 41.0204),POINT (28.6453056 41.0129651),765.4585188409641
4623,POINT (28.64753 41.01998),POINT (28.6453056 41.0129651),728.8003620487617
4624,POINT (29.11608 40.862),POINT (29.12400894000007 40.93558331700007),7215.298660100278
4625,POINT (29.1259 40.92765),POINT (29.12400894000007 40.93558331700007),800.0272104350419
4626,POINT (28.97625 41.02861),POINT (28.9780884 41.0317305),366.07376857309856
4627,POINT (28.98009 41.00676),POINT (28.9796001 41.03029625),2294.4338229187792
4628,POINT (29.00466 41.06321),POINT (29.0009636 41.065532),468.0133245153135
4629,POINT (28.97193 41.02638),POINT (28.9780884 41.0317305),858.9720332949253
4630,POINT (28.97727 41.02764000000001),POINT (28.9796001 41.03029625),365.66878749604035
4631,POINT (28.97811 41.02723),POINT (28.9796001 41.03029625),341.43450404399636
4632,POINT (29.03075 40.99459),POINT (29.0381205 40.9852841),1220.2538743456537
4633,POINT (29.02867 40.99553),POINT (29.0381205 40.9852841),1446.7998814390671
4634,POINT (28.96322 41.00396),POINT (28.95731345 41.01471045),1235.5934677307728
4635,POINT (29.00701 41.04917),POINT (29.0004588 41.0487174),727.4455897651725
4636,POINT (28.87587000000001 40.9918),POINT (28.87018642300007 40.99602566600004),752.8353773422552
4637,POINT (28.97213 41.00339),POINT (28.95731345 41.01471045),1978.4728457834667
4638,POINT (29.06886 40.99809000000001),POINT (29.06724095 40.98946395),858.9169147903663
4639,POINT (29.00214 41.04806),POINT (29.0004588 41.0487174),197.03967985220646
4640,POINT (29.00748 41.05061),POINT (29.0004588 41.0487174),799.7509463575464
4641,POINT (29.03555 41.0605),POINT (29.03654855 41.07449),1367.184120115893
4642,POINT (28.64879 41.01149),POINT (28.6453056 41.0129651),412.2263768754257
4643,POINT (29.12498 40.8727),POINT (29.12400894000007 40.93558331700007),6120.871598684462
4644,POINT (29.03154 41.0061),POINT (29.0428689 41.0072355),1260.5159469271532
4645,POINT (28.99163 41.09623),POINT (29.01134024300007 41.08607120700003),2398.390456741405
4646,POINT (28.96567000000001 41.07908),POINT (28.96747055 41.0711126),801.8162403739891
4647,POINT (28.87548 40.97973),POINT (28.8727842 40.9775523),366.61620590714455
4648,POINT (28.97759000000001 41.03617),POINT (28.9780884 41.0317305),436.1843522961487
4649,POINT (28.96286 41.00406),POINT (28.95731345 41.01471045),1206.5283060121087
4650,POINT (28.96598 41.00565),POINT (28.95731345 41.01471045),1304.8579849309253
4651,POINT (28.97732 41.03573),POINT (28.9780884 41.0317305),398.9860620960286
4652,POINT (28.97726 41.03643),POINT (28.9780884 41.0317305),467.12487336670625
4653,POINT (28.8755 41.00558),POINT (28.87221784800005 41.00443108800005),380.64905962601847
4654,POINT (28.97785 41.03715),POINT (28.9780884 41.0317305),528.8426157631613
4655,POINT (28.99876 41.04909),POINT (29.0004588 41.0487174),191.7561128504513
4656,POINT (28.9822 41.0364),POINT (28.9821093 41.0412067),468.5478771373497
4657,POINT (29.026 40.98868),POINT (29.0381205 40.9852841),1383.5182044802875
4658,POINT (29.01481 41.02041),POINT (29.01217945 41.0053215),1498.6507082111611
4659,POINT (29.03721 40.99368),POINT (29.0381205 40.9852841),823.9936726162299
4660,POINT (28.977 41.01001),POINT (28.95731345 41.01471045),2229.543887251311
4661,POINT (28.97534000000001 41.00414),POINT (28.95731345 41.01471045),2247.9861726656686
