,point_of_origin,nearest_point,distance_in_meter
334,POINT (29.0346 41.02915),POINT (29.03867389500005 41.02383388600003),687.0337826100402
335,POINT (29.02162 41.03105),POINT (29.0346424 41.0199689),1802.3473293064562
336,POINT (29.03524 41.02447),POINT (29.03867389500005 41.02383388600003),385.6109248084796
337,POINT (29.03942 41.01609000000001),POINT (29.0346424 41.0199689),650.5018842092985
338,POINT (29.08163 41.01598),POINT (29.07273431600004 41.00658345600004),1345.0635638838312
339,POINT (29.01926 41.02635),POINT (29.0346424 41.0199689),1814.709302079514
340,POINT (29.0254 41.02106),POINT (29.0346424 41.0199689),1029.892029685006
341,POINT (29.02208 41.02167),POINT (29.0346424 41.0199689),1402.195008908116
342,POINT (29.01718 41.02007),POINT (29.01217945 41.0053215),1540.0622776722369
343,POINT (29.01706 41.01996),POINT (29.01217945 41.0053215),1525.3017570154109
344,POINT (29.05218 41.04807),POINT (29.06083285 41.0306245),1950.9479345462066
345,POINT (29.01335 41.02372),POINT (29.01217945 41.0053215),1797.198475718544
346,POINT (29.05519 40.99946),POINT (29.0550429 41.0006797),119.89685537834289
347,POINT (29.01903 41.02623),POINT (29.0346424 41.0199689),1834.761427642574
348,POINT (29.02055 41.02355),POINT (29.0346424 41.0199689),1600.4299418128617
349,POINT (29.02028 41.02858),POINT (29.0346424 41.0199689),1799.362702269767
350,POINT (29.0167 41.01198),POINT (29.01217945 41.0053215),819.6714335508196
351,POINT (29.02646 41.01851),POINT (29.0346424 41.0199689),917.9735845893607
352,POINT (29.06267 41.05168),POINT (29.06083285 41.0306245),2060.4903931970803
353,POINT (29.02976 41.01774),POINT (29.0346424 41.0199689),583.0770190787704
354,POINT (29.01728 41.01586),POINT (29.01217945 41.0053215),1172.0640748702808
355,POINT (29.01392 41.01128),POINT (29.01217945 41.0053215),611.7321028894073
356,POINT (29.01952 41.02506),POINT (29.0346424 41.0199689),1747.9420687922402
357,POINT (29.0323 41.03148),POINT (29.03867389500005 41.02383388600003),1026.5347392216788
358,POINT (29.03679 41.02791),POINT (29.03867389500005 41.02383388600003),448.5869045204725
359,POINT (29.02496 41.0201),POINT (29.0346424 41.0199689),1073.2369517047086
360,POINT (29.05065 41.00537),POINT (29.0550429 41.0006797),667.6216090374354
361,POINT (29.06414 41.00078),POINT (29.06091275 41.0049251),539.3345837609161
362,POINT (29.05091 41.01608),POINT (29.04619549200004 41.02129809600007),728.9191187712262
363,POINT (29.02059 41.02392),POINT (29.0346424 41.0199689),1604.366487500535
364,POINT (29.02691 41.01845),POINT (29.0346424 41.0199689),869.7080559869152
365,POINT (29.01871 41.02299),POINT (29.0346424 41.0199689),1790.242101476229
366,POINT (29.01843 41.02307),POINT (29.0346424 41.0199689),1822.1370054774413
367,POINT (29.08102 41.01218),POINT (29.07273431600004 41.00658345600004),1067.8581172700324
368,POINT (29.02527000000001 41.01875),POINT (29.0346424 41.0199689),1045.5653270645357
369,POINT (29.04637 41.01024),POINT (29.0428689 41.0072355),486.01903935569663
370,POINT (29.02145 41.02536),POINT (29.0346424 41.0199689),1553.644362880773
371,POINT (29.05206 41.01196),POINT (29.05810805 41.0170686),834.7945102468723
372,POINT (29.01397 41.01018),POINT (29.01217945 41.0053215),513.267023794983
373,POINT (29.02276 41.02145),POINT (29.0346424 41.0199689),1324.8796863845964
374,POINT (29.0779 41.01756),POINT (29.07273431600004 41.00658345600004),1212.4658822379442
375,POINT (29.03677 41.02683),POINT (29.03867389500005 41.02383388600003),360.1329257614926
376,POINT (29.03453 41.02271),POINT (29.0346424 41.0199689),267.2913127978718
377,POINT (29.05731 41.0672),POINT (29.03654855 41.07449),2408.1733421684635
378,POINT (29.01766 41.00903),POINT (29.01217945 41.0053215),706.7701500135811
379,POINT (29.03157 41.03254),POINT (29.03867389500005 41.02383388600003),1157.1955115667154
380,POINT (29.0123 41.02091),POINT (29.01217945 41.0053215),1518.806218394126
381,POINT (29.08121 41.04627),POINT (29.09504196300003 41.02544708100004),2541.6692850364566
382,POINT (29.01385 41.02443),POINT (29.01217945 41.0053215),1870.8630251148895
383,POINT (29.02304 41.02446),POINT (29.0346424 41.0199689),1358.3460093044773
384,POINT (29.02907 41.03506),POINT (29.03867389500005 41.02383388600003),1526.0490963009088
385,POINT (29.0596 41.05034000000001),POINT (29.06083285 41.0306245),1924.7988055159144
386,POINT (29.01966 41.02497),POINT (29.0346424 41.0199689),1730.5797244034397
387,POINT (29.02196 41.002),POINT (29.01217945 41.0053215),1131.303614452008
388,POINT (29.02599 41.00768),POINT (29.01217945 41.0053215),1547.8558281940511
389,POINT (29.06523 41.04898),POINT (29.06083285 41.0306245),1852.7051973973616
390,POINT (29.06477000000001 41.04924000000001),POINT (29.06083285 41.0306245),1864.5608321945676
391,POINT (29.07717 41.01804),POINT (29.07273431600004 41.00658345600004),1219.0420067888492
392,POINT (29.02243 41.02711),POINT (29.0346424 41.0199689),1521.86398453023
393,POINT (29.0295 41.02714),POINT (29.0346424 41.0199689),901.5550233636475
394,POINT (29.03568 41.02581),POINT (29.03867389500005 41.02383388600003),383.6168698835095
395,POINT (29.02401 41.03262),POINT (29.0346424 41.0199689),1705.1308569552375
396,POINT (29.02951 41.03489),POINT (29.03867389500005 41.02383388600003),1480.349699765047
397,POINT (29.05503 41.0141),POINT (29.05810805 41.0170686),447.1792551472075
398,POINT (29.07252 41.01832),POINT (29.07273431600004 41.00658345600004),1143.0425581311408
399,POINT (29.06406 41.02264),POINT (29.05810805 41.0170686),854.1426707828163
400,POINT (29.04855 41.01174),POINT (29.0428689 41.0072355),767.4399311829733
401,POINT (29.07024 40.99638),POINT (29.06724095 40.98946395),751.0145726922784
402,POINT (29.01255 41.0253),POINT (29.01217945 41.0053215),1946.8847515489608
403,POINT (29.02641 41.03309),POINT (29.03867389500005 41.02383388600003),1631.1281739889475
404,POINT (29.02284 41.02395),POINT (29.0346424 41.0199689),1364.4074192043342
405,POINT (29.0165 41.01141),POINT (29.01217945 41.0053215),762.3485497293491
406,POINT (29.01196 41.01537),POINT (29.01217945 41.0053215),979.3032047260788
407,POINT (29.04609 41.01119),POINT (29.0428689 41.0072355),525.1723621343607
408,POINT (29.01361 41.014),POINT (29.01217945 41.0053215),860.2568365607998
409,POINT (29.06641 41.06809000000001),POINT (29.03654855 41.07449),3367.921441993105
410,POINT (29.02057000000001 41.01599),POINT (29.01217945 41.0053215),1394.6790758735463
411,POINT (29.01243 41.00835),POINT (29.01217945 41.0053215),296.3627048903333
412,POINT (29.05751 41.01417),POINT (29.05810805 41.0170686),289.95745498491107
413,POINT (29.01867 41.01949000000001),POINT (29.01217945 41.0053215),1556.5686315009245
414,POINT (29.02041 41.0196),POINT (29.0346424 41.0199689),1577.8746681795933
415,POINT (29.01859 41.0212),POINT (29.0346424 41.0199689),1783.2243212954434
416,POINT (29.07579 41.04347),POINT (29.06083285 41.0306245),2076.7484209018307
417,POINT (29.07914 41.02636),POINT (29.09504196300003 41.02544708100004),1764.7686347234078
418,POINT (29.01394 41.01271),POINT (29.01217945 41.0053215),745.8161399354433
419,POINT (29.07937 41.01445),POINT (29.07273431600004 41.00658345600004),1061.8864501662192
420,POINT (29.03397 41.01348),POINT (29.0346424 41.0199689),636.4409733432411
421,POINT (29.07458 41.03102),POINT (29.06083285 41.0306245),1524.1778753047092
422,POINT (29.02522 41.02757),POINT (29.0346424 41.0199689),1280.191077969893
423,POINT (29.0518 41.01172),POINT (29.05810805 41.0170686),871.8665848834263
424,POINT (29.01646 41.01163),POINT (29.01217945 41.0053215),776.425239497425
425,POINT (29.00925 41.02225),POINT (29.01217945 41.0053215),1680.979940131976
426,POINT (29.01923 41.02333),POINT (29.0346424 41.0199689),1739.3466399796534
427,POINT (29.07713 41.02336),POINT (29.07273431600004 41.00658345600004),1704.6160275768138
428,POINT (29.07876 41.00969),POINT (29.07273431600004 41.00658345600004),733.1720777136421
429,POINT (29.05511 41.02781),POINT (29.06083285 41.0306245),690.9873581379721
430,POINT (29.02124 41.02509000000001),POINT (29.0346424 41.0199689),1566.9993017080253
431,POINT (29.01932 41.02893),POINT (29.0346424 41.0199689),1909.4909857170712
432,POINT (29.03178 41.02615),POINT (29.0346424 41.0199689),680.5595653199371
433,POINT (29.0524 41.0093),POINT (29.0550429 41.0006797),889.1560434525155
434,POINT (29.01866 41.01653),POINT (29.01217945 41.0053215),1307.037955977369
435,POINT (29.01352 41.01192),POINT (29.01217945 41.0053215),659.8178660835389
436,POINT (29.02015 41.02304),POINT (29.0346424 41.0199689),1633.9046802864884
437,POINT (29.02225 41.01624),POINT (29.0346424 41.0199689),1420.7462397682825
438,POINT (29.03194 41.01544000000001),POINT (29.0346424 41.0199689),533.2238048871931
439,POINT (29.00726 41.02345),POINT (29.01217945 41.0053215),1848.5020047367884
440,POINT (29.02619 41.02213),POINT (29.0346424 41.0199689),960.193216047071
441,POINT (29.02972 41.02869000000001),POINT (29.0346424 41.0199689),1009.6174084309022
442,POINT (29.01329 41.01071),POINT (29.01217945 41.0053215),539.2219610438688
443,POINT (29.07503 41.0103),POINT (29.07273431600004 41.00658345600004),442.37871752571795
444,POINT (29.0198 41.02355),POINT (29.0346424 41.0199689),1681.6561412704807
445,POINT (29.07973 41.00767000000001),POINT (29.07273431600004 41.00658345600004),782.5648332688314
446,POINT (29.07539 41.01361),POINT (29.07273431600004 41.00658345600004),744.8016848576107
447,POINT (29.0223 41.01921),POINT (29.0346424 41.0199689),1369.9811736715612
448,POINT (29.02186 41.02641),POINT (29.0346424 41.0199689),1549.475365197328
449,POINT (29.022 41.02412),POINT (29.0346424 41.0199689),1458.4155888330372
450,POINT (29.01509 41.01188),POINT (29.01217945 41.0053215),715.785109248876
451,POINT (29.02148 41.02484000000001),POINT (29.0346424 41.0199689),1534.099163686686
452,POINT (29.01703 41.02448),POINT (29.0346424 41.0199689),2000.9434020585286
453,POINT (29.01106 41.01593),POINT (29.01217945 41.0053215),1040.9857614961768
454,POINT (29.07542 41.02533),POINT (29.06083285 41.0306245),1697.002482648871
455,POINT (29.02077 41.02662),POINT (29.0346424 41.0199689),1668.4971152425906
456,POINT (29.02965 41.03387),POINT (29.03867389500005 41.02383388600003),1398.5798990160106
457,POINT (29.07005 40.99362),POINT (29.06724095 40.98946395),510.60072287921633
458,POINT (29.02516 41.02523),POINT (29.0346424 41.0199689),1169.2869705986338
459,POINT (29.06748 41.05439000000001),POINT (29.06083285 41.0306245),2428.6963479017836
460,POINT (29.03805 41.01192),POINT (29.0428689 41.0072355),702.4669084171578
461,POINT (29.01819 41.01977),POINT (29.01217945 41.0053215),1557.3227314479552
462,POINT (29.02246 41.02447),POINT (29.0346424 41.0199689),1419.6574895712965
463,POINT (29.0195 41.0228),POINT (29.0346424 41.0199689),1700.834405336548
464,POINT (29.0185 41.02412),POINT (29.0346424 41.0199689),1834.290353248076
465,POINT (29.01581 41.0223),POINT (29.01217945 41.0053215),1702.384600572293
466,POINT (29.03151 41.03021),POINT (29.03867389500005 41.02383388600003),1008.0662750988969
467,POINT (29.01387 41.01495),POINT (29.01217945 41.0053215),956.6031962343405
468,POINT (29.05518 41.04307),POINT (29.06083285 41.0306245),1364.3666605913936
469,POINT (29.06736 41.06597),POINT (29.03654855 41.07449),3514.3970083406916
470,POINT (29.02962 41.02157),POINT (29.0346424 41.0199689),578.0994073920546
471,POINT (29.0119 41.01439),POINT (29.01217945 41.0053215),884.0650601560873
472,POINT (29.02594 41.02802),POINT (29.0346424 41.0199689),1243.143806728825
473,POINT (29.07349 41.00955),POINT (29.07273431600004 41.00658345600004),300.75157122426197
474,POINT (29.01302 41.00972),POINT (29.01217945 41.0053215),438.5429905130503
475,POINT (29.05146 41.00708),POINT (29.0550429 41.0006797),739.0719517604803
476,POINT (29.02908 41.03012),POINT (29.03867389500005 41.02383388600003),1227.046816846749
477,POINT (29.06792 41.00333),POINT (29.07273431600004 41.00658345600004),620.5597681101401
478,POINT (29.0198 41.02099000000001),POINT (29.0346424 41.0199689),1648.0798465942578
479,POINT (29.02225 41.0215),POINT (29.0346424 41.0199689),1381.6010118167283
480,POINT (29.02013 41.02136),POINT (29.0346424 41.0199689),1614.1976475880842
481,POINT (29.08803 41.0453),POINT (29.09504196300003 41.02544708100004),2083.1474507009975
482,POINT (29.02046 41.02286),POINT (29.0346424 41.0199689),1596.9532723576544
483,POINT (29.02728 41.02605),POINT (29.0346424 41.0199689),1008.3548722155869
484,POINT (29.02034 41.02165),POINT (29.0346424 41.0199689),1593.6601368737865
485,POINT (29.02317 41.02358),POINT (29.0346424 41.0199689),1319.3167488916517
486,POINT (29.02046 41.02426),POINT (29.0346424 41.0199689),1626.5532464016771
487,POINT (29.01198 41.02511),POINT (29.01217945 41.0053215),1928.0723425587685
488,POINT (29.00787 41.02392),POINT (29.01217945 41.0053215),1873.9371238488611
489,POINT (29.02858 41.03057),POINT (29.03867389500005 41.02383388600003),1296.9871407011817
490,POINT (29.07755 41.0161),POINT (29.07273431600004 41.00658345600004),1069.3465080292292
491,POINT (29.02179000000001 41.02324),POINT (29.0346424 41.0199689),1459.7151627758685
492,POINT (29.01696 41.00987),POINT (29.01217945 41.0053215),690.7390412453659
493,POINT (29.07375 40.99677),POINT (29.06724095 40.98946395),1013.2049664172018
494,POINT (29.02817000000001 41.01874),POINT (29.0346424 41.0199689),727.2957097607795
495,POINT (29.0194 41.02366),POINT (29.0346424 41.0199689),1727.2496455935616
496,POINT (29.02948 41.02929),POINT (29.0346424 41.0199689),1073.2092303673169
497,POINT (29.03687 41.02918),POINT (29.03867389500005 41.02383388600003),557.7944400414045
498,POINT (29.0534 41.00656),POINT (29.0550429 41.0006797),600.9241486983249
499,POINT (29.02332 41.01611),POINT (29.0346424 41.0199689),1310.0219029172442
500,POINT (29.03686 41.02501),POINT (29.03867389500005 41.02383388600003),231.3930872456427
501,POINT (29.07674 41.00779),POINT (29.07273431600004 41.00658345600004),459.2580197211099
502,POINT (29.01599 41.01195),POINT (29.01217945 41.0053215),771.6320918195576
503,POINT (29.04722000000001 41.04392),POINT (29.06083285 41.0306245),1988.2296142236971
504,POINT (29.0193 41.02398),POINT (29.0346424 41.0199689),1744.8072702121276
505,POINT (29.01274 41.01285),POINT (29.01217945 41.0053215),736.1074341937864
506,POINT (29.01565 41.0216),POINT (29.01217945 41.0053215),1631.9289081027005
507,POINT (29.06849 41.01613),POINT (29.05810805 41.0170686),1154.3264797770064
508,POINT (29.07614 41.00872),POINT (29.07273431600004 41.00658345600004),431.0055318451799
509,POINT (29.00912000000001 41.01997),POINT (29.01217945 41.0053215),1466.9188773588626
510,POINT (29.01731 41.01543),POINT (29.01217945 41.0053215),1137.2051817216434
511,POINT (29.04743 41.03403),POINT (29.04336283900005 41.02342207100003),1127.2347419448681
512,POINT (29.02123 41.02136),POINT (29.0346424 41.0199689),1492.7433334951183
513,POINT (29.04977 41.01831),POINT (29.04619549200004 41.02129809600007),491.5866347411545
514,POINT (29.07691 41.04574),POINT (29.06083285 41.0306245),2311.2093403276062
515,POINT (29.03014000000001 41.03644),POINT (29.03867389500005 41.02383388600003),1549.9828420555218
516,POINT (29.00973 41.02349),POINT (29.01217945 41.0053215),1790.8302369843957
517,POINT (29.03952 41.01692),POINT (29.0346424 41.0199689),616.814004596312
518,POINT (29.03994 41.01321),POINT (29.0428689 41.0072355),666.3413892369041
519,POINT (29.07781 41.02293),POINT (29.07273431600004 41.00658345600004),1688.131540024245
520,POINT (29.01872 41.02582),POINT (29.0346424 41.0199689),1854.5398489778888
521,POINT (29.03408 41.03293),POINT (29.03867389500005 41.02383388600003),1021.8901296452397
522,POINT (29.04206 41.0141),POINT (29.0428689 41.0072355),674.5802440971655
523,POINT (29.08306 41.0118),POINT (29.07273431600004 41.00658345600004),1252.1115102948056
524,POINT (29.07297 41.01325),POINT (29.07273431600004 41.00658345600004),649.6501682566486
525,POINT (29.07218 41.02444000000001),POINT (29.06083285 41.0306245),1394.4317738256261
526,POINT (29.02189000000001 41.02573),POINT (29.0346424 41.0199689),1520.7652116038712
527,POINT (29.04157 41.0157),POINT (29.04619549200004 41.02129809600007),748.4133482027773
528,POINT (29.01513 41.01783),POINT (29.01217945 41.0053215),1261.7706625740668
529,POINT (29.05217 41.03385),POINT (29.06083285 41.0306245),1010.2379217446779
530,POINT (29.07297 40.99678),POINT (29.06724095 40.98946395),954.3096940810799
531,POINT (29.03152 41.02363),POINT (29.0346424 41.0199689),496.93650894680826
532,POINT (29.02571 41.01835),POINT (29.0346424 41.0199689),1002.5146644347851
533,POINT (29.01223 41.01819),POINT (29.01217945 41.0053215),1253.7577863305298
534,POINT (29.06818 40.99715),POINT (29.06724095 40.98946395),755.6341538058856
535,POINT (29.02193 41.02055),POINT (29.0346424 41.0199689),1410.131129482891
536,POINT (29.01955 41.02672000000001),POINT (29.0346424 41.0199689),1797.4172914126364
537,POINT (29.02053 41.01768),POINT (29.0346424 41.0199689),1579.9770235317567
538,POINT (29.02111 41.0215),POINT (29.0346424 41.0199689),1507.2775856461035
539,POINT (29.0196 41.01635),POINT (29.01217945 41.0053215),1353.0964906429144
540,POINT (29.0687 41.00447),POINT (29.07273431600004 41.00658345600004),492.2344622350465
541,POINT (29.01534 41.02124),POINT (29.01217945 41.0053215),1589.9458196650362
542,POINT (29.01395 41.01153),POINT (29.01217945 41.0053215),635.9105212246723
543,POINT (29.04939 41.03371),POINT (29.06083285 41.0306245),1303.3979250169668
544,POINT (29.04991 41.00235),POINT (29.0550429 41.0006797),591.7126838448213
545,POINT (29.02782 41.02401),POINT (29.0346424 41.0199689),852.494107028524
546,POINT (29.02618 41.01825),POINT (29.0346424 41.0199689),952.7689651172582
547,POINT (29.02872 41.01615),POINT (29.0346424 41.0199689),754.4958715193108
548,POINT (29.01818 41.02579),POINT (29.0346424 41.0199689),1910.7140612481849
549,POINT (29.01146 41.01911),POINT (29.01217945 41.0053215),1345.7480721670856
550,POINT (29.07387 40.99592),POINT (29.06724095 40.98946395),966.9745811522615
551,POINT (29.0169 41.02273),POINT (29.0346424 41.0199689),1984.809347949558
552,POINT (29.06356 41.00394),POINT (29.06091275 41.0049251),308.696425340463
553,POINT (29.0189 41.02791),POINT (29.0346424 41.0199689),1908.6222854328714
554,POINT (29.01778 41.00955),POINT (29.01217945 41.0053215),745.005554992268
555,POINT (29.0218 41.02357),POINT (29.0346424 41.0199689),1465.9916918070408
556,POINT (29.0311 41.03377),POINT (29.03867389500005 41.02383388600003),1281.1751609856583
557,POINT (29.07029 41.04516),POINT (29.06083285 41.0306245),1761.2957654145375
558,POINT (29.03427000000001 41.03358),POINT (29.03867389500005 41.02383388600003),1067.4530920878337
559,POINT (29.05277 41.00135),POINT (29.0550429 41.0006797),260.2410476085372
560,POINT (29.02093 41.0243),POINT (29.0346424 41.0199689),1577.3042650844402
561,POINT (29.05678 41.01337),POINT (29.05810805 41.0170686),389.10453803407813
562,POINT (29.08068 41.01),POINT (29.07273431600004 41.00658345600004),941.4094565674717
563,POINT (29.01259000000001 41.02321),POINT (29.01217945 41.0053215),1743.4220240710843
564,POINT (29.07942 41.02042),POINT (29.07273431600004 41.00658345600004),1537.5758369560479
565,POINT (29.05698 41.01957),POINT (29.05810805 41.0170686),273.8112536875273
566,POINT (29.02407 41.02022),POINT (29.0346424 41.0199689),1172.0604186648477
567,POINT (29.07345 40.99638),POINT (29.06724095 40.98946395),962.872647040515
568,POINT (29.0191 41.02972000000001),POINT (29.0346424 41.0199689),1967.193977977531
569,POINT (29.02239 41.02258),POINT (29.0346424 41.0199689),1381.624493559218
570,POINT (29.02138 41.02775),POINT (29.0346424 41.0199689),1653.8729044115141
571,POINT (29.02132000000001 41.02647),POINT (29.0346424 41.0199689),1606.6787013011174
572,POINT (29.03886 41.02766),POINT (29.03867389500005 41.02383388600003),373.2435933827397
573,POINT (29.05637 41.01313),POINT (29.05810805 41.0170686),429.21942429374457
574,POINT (29.02032 41.02372),POINT (29.0346424 41.0199689),1628.9535397787631
575,POINT (29.07686 41.01247),POINT (29.07273431600004 41.00658345600004),733.226902339411
576,POINT (29.00846 41.02501),POINT (29.01217945 41.0053215),1962.033614170218
577,POINT (29.04348 41.01606),POINT (29.04619549200004 41.02129809600007),592.337555743487
578,POINT (29.07321 40.99713),POINT (29.07273431600004 41.00658345600004),921.9954270168106
579,POINT (29.02488 41.02162),POINT (29.0346424 41.0199689),1093.9160313816408
580,POINT (29.01718 41.01052),POINT (29.01217945 41.0053215),750.7925471137847
581,POINT (29.01322 41.0203),POINT (29.01217945 41.0053215),1463.8604799428026
582,POINT (29.083 41.03725),POINT (29.09504196300003 41.02544708100004),1761.1915912311067
583,POINT (29.06779 41.0016),POINT (29.07273431600004 41.00658345600004),731.9762447052218
584,POINT (29.0137 41.01283),POINT (29.01217945 41.0053215),750.6913178766375
585,POINT (29.07441 41.01477),POINT (29.07273431600004 41.00658345600004),818.4735196692645
586,POINT (29.07073 40.99951),POINT (29.07273431600004 41.00658345600004),723.6939452013858
587,POINT (29.02937 41.02643),POINT (29.0346424 41.0199689),858.8345685482132
588,POINT (29.0112 41.0247),POINT (29.01217945 41.0053215),1891.1258067446547
589,POINT (29.00968 41.02038),POINT (29.01217945 41.0053215),1493.0551694120807
590,POINT (29.02387 41.02639),POINT (29.0346424 41.0199689),1347.889535766763
591,POINT (29.01757000000001 41.02254),POINT (29.0346424 41.0199689),1908.7438317446
592,POINT (29.03501 41.01516),POINT (29.0346424 41.0199689),470.1854307158733
593,POINT (29.03347 41.0131),POINT (29.0346424 41.0199689),681.5803423231966
594,POINT (29.06774 41.06091),POINT (29.06083285 41.0306245),3046.904438375668
595,POINT (29.03527 41.03014),POINT (29.03867389500005 41.02383388600003),720.8536918600312
596,POINT (29.06718 40.99771),POINT (29.06724095 40.98946395),802.9942033890205
597,POINT (29.01999 41.02142),POINT (29.0346424 41.0199689),1630.1568734451
598,POINT (29.07303 41.01328),POINT (29.07273431600004 41.00658345600004),652.8687695048538
599,POINT (29.0264 41.02343),POINT (29.0346424 41.0199689),973.783354542355
600,POINT (29.08127 41.05318),POINT (29.06083285 41.0306245),3155.111805857564
601,POINT (29.01296 41.02393),POINT (29.01217945 41.0053215),1815.0354923213063
602,POINT (29.01384 41.01682),POINT (29.01217945 41.0053215),1135.2790600467138
603,POINT (29.01533 41.02689),POINT (29.0346424 41.0199689),2244.1857466548117
604,POINT (29.0535 41.0558),POINT (29.03654855 41.07449),2616.044365436358
605,POINT (29.0323 41.03152),POINT (29.03867389500005 41.02383388600003),1029.3650312516165
606,POINT (29.03561 41.03032),POINT (29.03867389500005 41.02383388600003),717.2588094838494
607,POINT (29.01572 41.01767),POINT (29.01217945 41.0053215),1265.4460821418113
608,POINT (29.07225 41.00267),POINT (29.07273431600004 41.00658345600004),384.8189470845486
609,POINT (29.01775 41.02415),POINT (29.0346424 41.0199689),1916.0793347795823
610,POINT (29.07754000000001 41.02117),POINT (29.07273431600004 41.00658345600004),1516.8632810318722
611,POINT (29.0566 41.01304),POINT (29.05810805 41.0170686),426.4475524877547
612,POINT (29.01121 41.01515),POINT (29.01217945 41.0053215),963.5801642940482
613,POINT (29.02657 41.02065),POINT (29.0346424 41.0199689),897.1712234065076
614,POINT (29.0317 41.0366),POINT (29.03867389500005 41.02383388600003),1464.1543019810158
615,POINT (29.06384000000001 41.00255),POINT (29.06091275 41.0049251),398.44702625131913
616,POINT (29.02341 41.02277),POINT (29.0346424 41.0199689),1274.5079372069854
617,POINT (29.05355 41.00415),POINT (29.0550429 41.0006797),376.29811771588106
618,POINT (29.04016 41.04303),POINT (29.03867389500005 41.02383388600003),1876.9795672281507
619,POINT (29.01651 41.02146),POINT (29.01217945 41.0053215),1643.9315582338427
620,POINT (29.02438 41.01916),POINT (29.0346424 41.0199689),1140.1719549939087
621,POINT (29.02887 41.02013),POINT (29.0346424 41.0199689),639.9838160110368
622,POINT (29.07357 41.00835),POINT (29.07273431600004 41.00658345600004),195.362110500174
623,POINT (29.03516 41.01328),POINT (29.0346424 41.0199689),654.0608765198525
624,POINT (29.05511 41.00666),POINT (29.0550429 41.0006797),582.4522171634821
625,POINT (29.07325 40.99346),POINT (29.06724095 40.98946395),771.3580295147817
626,POINT (29.02169 41.0234),POINT (29.0346424 41.0199689),1473.9893222287028
627,POINT (29.07656 41.01148),POINT (29.07273431600004 41.00658345600004),638.0513130937705
628,POINT (29.0439 41.04434000000001),POINT (29.04336283900005 41.02342207100003),2038.23335173439
629,POINT (29.06461 41.00198),POINT (29.06091275 41.0049251),500.1796161078945
630,POINT (29.04742 41.03298),POINT (29.04336283900005 41.02342207100003),1033.8284947245836
631,POINT (29.02556 41.02567),POINT (29.0346424 41.0199689),1149.6843919122705
632,POINT (29.05622 41.04808),POINT (29.06083285 41.0306245),1775.109085752229
633,POINT (29.06968 41.05283),POINT (29.06083285 41.0306245),2374.2750015945503
634,POINT (29.07331 40.99356),POINT (29.06724095 40.98946395),782.028311532991
